No.,ID Kabupaten,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak
1923,3525,2008-03-06,TANAH LONGSOR,,GRESIK,JAWA TIMUR,-,,0,0,0,223,8
1924,6305,2008-03-06,BANJIR,,TAPIN,KALIMANTAN SELATAN,-,,0,0,0,0,0
1925,5310,2008-03-06,BANJIR,,SIKKA,NUSA TENGGARA TIMUR,-,,0,0,0,0,1
1926,5313,2008-03-06,TANAH LONGSOR,,MANGGARAI,NUSA TENGGARA TIMUR,-,,1,0,0,0,0
1927,7205,2008-03-05,BANJIR,,DONGGALA,SULAWESI TENGAH,-,,0,0,0,19,4
1928,6306,2008-03-05,BANJIR,,HULU SUNGAI SELATAN,KALIMANTAN SELATAN,-,,0,0,0,0,3
1929,5313,2008-03-05,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,4,0
1930,6305,2008-03-04,BANJIR,,TAPIN,KALIMANTAN SELATAN,-,,0,0,0,0,1
1931,6372,2008-03-04,BANJIR,,KOTA BANJARBARU,KALIMANTAN SELATAN,-,,0,0,0,0,2
1932,3509,2008-03-04,BANJIR,,JEMBER,JAWA TIMUR,-,,0,0,0,0,1
1933,7206,2008-03-02,PUTING BELIUNG,,TOLI-TOLI,SULAWESI TENGAH,-,,0,0,0,5,0
1934,3213,2008-03-01,BANJIR,,SUBANG,JAWA BARAT,-,,0,0,0,0,0
1935,1603,2008-03-01,BANJIR,,MUARA ENIM,SUMATERA SELATAN,-,,0,0,0,0,0
1936,1501,2008-03-01,BANJIR,,KERINCI,JAMBI,-,,0,0,0,0,0
1937,3310,2008-03-01,BANJIR,,KLATEN,JAWA TENGAH,-,,0,0,0,0,0
1938,1305,2008-03-01,BANJIR,,TANAH DATAR,SUMATERA BARAT,-,,0,0,0,0,0
1939,7315,2008-03-01,BANJIR,,PINRANG,SULAWESI SELATAN,-,,0,0,0,0,0
1940,5272,2008-03-01,BANJIR,,KOTA BIMA,NUSA TENGGARA BARAT,-,,0,0,0,0,0
1941,3313,2008-03-01,BANJIR,,KARANGANYAR,JAWA TENGAH,-,,0,0,0,0,0
1942,1508,2008-03-01,BANJIR,,TEBO,JAMBI,-,,0,0,0,0,0
1943,3322,2008-03-01,BANJIR,,SEMARANG,JAWA TENGAH,-,,0,0,0,0,0
1944,1806,2008-03-01,BANJIR,,LAMPUNG UTARA,LAMPUNG,-,,0,0,0,0,0
1945,1218,2008-03-01,BANJIR,,SERDANG BEDAGAI,SUMATERA UTARA,-,,0,0,0,0,0
1946,3312,2008-03-01,BANJIR,,WONOGIRI,JAWA TENGAH,-,,0,0,0,0,0
1947,1509,2008-03-01,KEBAKARAN HUTAN DAN LAHAN,,BUNGO,JAMBI,-,,0,0,0,0,0
1948,5206,2008-03-01,KEKERINGAN,,BIMA,NUSA TENGGARA BARAT,-,,0,0,0,0,0
1949,1309,2008-03-01,BANJIR,,PASAMAN,SUMATERA BARAT,-,,0,0,0,0,0
1950,1505,2008-03-01,BANJIR,,MUARO JAMBI,JAMBI,-,,0,0,0,0,0
1951,5313,2008-03-01,TANAH LONGSOR,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,8,0
1952,1509,2008-03-01,BANJIR,,BUNGO,JAMBI,-,,0,0,0,0,0
1953,1807,2008-03-01,BANJIR,,WAY KANAN,LAMPUNG,-,,0,0,0,0,0
1954,5206,2008-03-01,BANJIR,,BIMA,NUSA TENGGARA BARAT,-,,0,0,0,0,0
1955,1605,2008-03-01,BANJIR,,MUSI RAWAS,SUMATERA SELATAN,-,,0,0,0,0,0
1956,1211,2008-03-01,BANJIR,,KARO,SUMATERA UTARA,-,,0,0,0,0,0
1957,1310,2008-03-01,BANJIR,,SOLOK SELATAN,SUMATERA BARAT,-,,0,0,0,0,0
1958,6307,2008-03-01,BANJIR,,HULU SUNGAI TENGAH,KALIMANTAN SELATAN,-,,0,0,0,0,0
1959,1503,2008-03-01,BANJIR,,SAROLANGUN,JAMBI,-,,0,0,0,0,0
1960,1203,2008-03-01,BANJIR,,TAPANULI SELATAN,SUMATERA UTARA,-,,0,0,0,0,0
1961,3523,2008-02-29,BANJIR,,TUBAN,JAWA TIMUR,-,,1,0,107,0,323
1962,3573,2008-02-29,BANJIR,,KOTA MALANG,JAWA TIMUR,-,,0,0,0,3,6
1963,3172,2008-02-27,BANJIR,,KOTA JAKARTA TIMUR,DKI JAKARTA,-,,2,0,0,0,0
1964,3502,2008-02-26,TANAH LONGSOR,,PONOROGO,JAWA TIMUR,-,,1,0,2,13,0
1965,3520,2008-02-25,PUTING BELIUNG,,MAGETAN,JAWA TIMUR,-,,0,0,0,6,0
1966,1302,2008-02-25,GEMPA BUMI,,PESISIR SELATAN,SUMATERA BARAT,-,,0,0,0,2,1
1967,5319,2008-02-25,PUTING BELIUNG,,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,32,0
1968,1301,2008-02-25,GEMPA BUMI,,KEPULAUAN MENTAWAI,SUMATERA BARAT,-,,2,0,2,343,9
1969,7206,2008-02-24,TANAH LONGSOR,,TOLI-TOLI,SULAWESI TENGAH,-,,0,0,0,0,0
1970,5310,2008-02-23,GELOMBANG PASANG / ABRASI,,SIKKA,NUSA TENGGARA TIMUR,-,,0,0,0,199,0
1971,6308,2008-02-23,PUTING BELIUNG,,HULU SUNGAI UTARA,KALIMANTAN SELATAN,-,,0,0,0,2,0
1972,5319,2008-02-23,TANAH LONGSOR,,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,11,0
1973,5309,2008-02-23,TANAH LONGSOR,,FLORES TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,5,0
1974,6308,2008-02-22,PUTING BELIUNG,,HULU SUNGAI UTARA,KALIMANTAN SELATAN,-,,0,0,0,17,0
1975,6306,2008-02-22,PUTING BELIUNG,,HULU SUNGAI SELATAN,KALIMANTAN SELATAN,-,,0,0,0,1,1
1976,5305,2008-02-22,BANJIR,,TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR,-,,0,0,0,165,2
1977,5306,2008-02-21,BANJIR,,BELU,NUSA TENGGARA TIMUR,-,,0,0,1062,3,3
1978,6307,2008-02-21,TANAH LONGSOR,,HULU SUNGAI TENGAH,KALIMANTAN SELATAN,-,,0,0,0,0,0
1979,5271,2008-02-21,GELOMBANG PASANG / ABRASI,,KOTA MATARAM,NUSA TENGGARA BARAT,-,,0,0,0,0,0
1980,5310,2008-02-20,GELOMBANG PASANG / ABRASI,,SIKKA,NUSA TENGGARA TIMUR,-,,0,0,0,78,0
1981,5304,2008-02-20,TANAH LONGSOR,,TIMOR TENGAH SELATAN,NUSA TENGGARA TIMUR,-,,0,0,0,4,0
1982,5310,2008-02-20,PUTING BELIUNG,,SIKKA,NUSA TENGGARA TIMUR,-,,0,0,0,74,0
1983,1101,2008-02-20,GEMPA BUMI,,SIMEULUE,ACEH,-,,4,0,88,3090,380
1984,5304,2008-02-20,BANJIR,,TIMOR TENGAH SELATAN,NUSA TENGGARA TIMUR,-,,0,0,0,103,3
1985,5310,2008-02-19,TANAH LONGSOR,,SIKKA,NUSA TENGGARA TIMUR,-,,3,0,0,0,0
1986,5310,2008-02-19,BANJIR,,SIKKA,NUSA TENGGARA TIMUR,-,,1,0,1,0,0
1987,5302,2008-02-19,GELOMBANG PASANG / ABRASI,,SUMBA TIMUR,NUSA TENGGARA TIMUR,-,,0,1,0,0,0
1988,3210,2008-02-19,TANAH LONGSOR,,MAJALENGKA,JAWA BARAT,-,,1,0,2,0,0
1989,7205,2008-02-19,BANJIR,,DONGGALA,SULAWESI TENGAH,-,,0,0,0,0,0
1990,5318,2008-02-18,BANJIR,,NAGEKEO,NUSA TENGGARA TIMUR,-,,0,0,0,148,1
1991,5306,2008-02-18,BANJIR,,BELU,NUSA TENGGARA TIMUR,-,,0,0,95,0,0
1992,5311,2008-02-16,TANAH LONGSOR,,ENDE,NUSA TENGGARA TIMUR,-,,0,0,0,0,2
1993,1806,2008-02-15,PUTING BELIUNG,,LAMPUNG UTARA,LAMPUNG,-,,0,0,3,65,2
1994,5310,2008-02-15,BANJIR,,SIKKA,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
1995,5313,2008-02-15,BANJIR,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
1996,5313,2008-02-15,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,30,0
1997,5302,2008-02-15,BANJIR,,SUMBA TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
1998,5303,2008-02-15,BANJIR,,KUPANG,NUSA TENGGARA TIMUR,-,,0,0,0,1346,8
1999,5313,2008-02-15,TANAH LONGSOR,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,3,0
2000,6301,2008-02-15,BANJIR,,TANAH LAUT,KALIMANTAN SELATAN,-,,0,0,0,9,0
2001,3374,2008-02-14,BANJIR,,KOTA SEMARANG,JAWA TENGAH,-,,0,0,201,0,0
2002,7206,2008-02-14,BANJIR,,TOLI-TOLI,SULAWESI TENGAH,-,,0,0,0,0,0
2003,5311,2008-02-14,GELOMBANG PASANG / ABRASI,,ENDE,NUSA TENGGARA TIMUR,-,,0,0,0,28,0
2004,3309,2008-02-14,TANAH LONGSOR,,BOYOLALI,JAWA TENGAH,-,,0,0,0,1,0
2005,7206,2008-02-13,GELOMBANG PASANG / ABRASI,,TOLI-TOLI,SULAWESI TENGAH,-,,0,0,0,4,0
2006,3318,2008-02-13,BANJIR,,PATI,JAWA TENGAH,-,,10,0,2564,0,22
2007,1473,2008-02-13,KEBAKARAN HUTAN DAN LAHAN,,KOTA DUMAI,RIAU,-,,0,0,0,0,0
2008,3215,2008-02-13,BANJIR,,KARAWANG,JAWA BARAT,-,,0,0,9445,0,31
2009,1409,2008-02-13,KEBAKARAN HUTAN DAN LAHAN,,ROKAN HILIR,RIAU,-,,0,0,0,0,0
2010,5306,2008-02-13,TANAH LONGSOR,,BELU,NUSA TENGGARA TIMUR,-,,0,0,0,5,0
2011,5307,2008-02-13,GELOMBANG PASANG / ABRASI,,ALOR,NUSA TENGGARA TIMUR,-,,0,0,0,123,0
2012,3216,2008-02-13,PUTING BELIUNG,,BEKASI,JAWA BARAT,-,,0,0,1,0,0
2013,3320,2008-02-13,BANJIR,,JEPARA,JAWA TENGAH,-,,1,0,2721,0,13
2014,1408,2008-02-13,KEBAKARAN HUTAN DAN LAHAN,,BENGKALIS,RIAU,-,,0,0,0,0,0
2015,3319,2008-02-13,BANJIR,,KUDUS,JAWA TENGAH,-,,4,0,148,66,1
2016,5310,2008-02-12,GELOMBANG PASANG / ABRASI,,SIKKA,NUSA TENGGARA TIMUR,-,,1,0,0,452,0
2017,5311,2008-02-12,BANJIR,,ENDE,NUSA TENGGARA TIMUR,-,,0,0,0,4,4
2018,7305,2008-02-12,PUTING BELIUNG,,TAKALAR,SULAWESI SELATAN,-,,0,0,0,0,1
2019,5313,2008-02-12,TANAH LONGSOR,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,33,0
2020,3215,2008-02-12,PUTING BELIUNG,,KARAWANG,JAWA BARAT,-,,0,0,1,0,0
2021,3601,2008-02-12,PUTING BELIUNG,,PANDEGLANG,BANTEN,-,,0,0,3,0,0
2022,5313,2008-02-12,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,100,0
2023,5313,2008-02-12,GELOMBANG PASANG / ABRASI,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,8,0
2024,7206,2008-02-11,BANJIR,,TOLI-TOLI,SULAWESI TENGAH,-,,0,0,0,0,0
2025,7371,2008-02-11,PUTING BELIUNG,,KOTA MAKASSAR,SULAWESI SELATAN,-,,1,0,0,0,0
2026,5313,2008-02-11,GELOMBANG PASANG / ABRASI,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,1,0
2027,5319,2008-02-11,PUTING BELIUNG,,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,19,0
2028,5303,2008-02-11,PUTING BELIUNG,,KUPANG,NUSA TENGGARA TIMUR,-,,0,0,0,0,1
2029,5371,2008-02-11,GELOMBANG PASANG / ABRASI,,KOTA KUPANG,NUSA TENGGARA TIMUR,-,,0,0,0,7,0
2030,5302,2008-02-11,PUTING BELIUNG,,SUMBA TIMUR,NUSA TENGGARA TIMUR,-,,2,0,0,2,0
2031,3374,2008-02-10,PUTING BELIUNG,,KOTA SEMARANG,JAWA TENGAH,-,,1,0,1,131,0
2032,5307,2008-02-10,TANAH LONGSOR,,ALOR,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2033,3206,2008-02-10,PUTING BELIUNG,,TASIKMALAYA,JAWA BARAT,-,,0,0,3,0,0
2034,6301,2008-02-10,PUTING BELIUNG,,TANAH LAUT,KALIMANTAN SELATAN,-,,0,0,0,2,12
2035,5307,2008-02-10,PUTING BELIUNG,,ALOR,NUSA TENGGARA TIMUR,-,,0,0,0,2,0
2036,7311,2008-02-10,PUTING BELIUNG,,BONE,SULAWESI SELATAN,-,,0,0,1,0,0
2037,5301,2008-02-10,GELOMBANG PASANG / ABRASI,,SUMBA BARAT,NUSA TENGGARA TIMUR,-,,1,0,0,0,0
2038,3301,2008-02-10,PUTING BELIUNG,,CILACAP,JAWA TENGAH,-,,1,0,5,0,0
2039,5313,2008-02-10,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,309,0
2040,5305,2008-02-10,BANJIR,,TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR,-,,0,0,0,16,0
2041,5307,2008-02-10,GELOMBANG PASANG / ABRASI,,ALOR,NUSA TENGGARA TIMUR,-,,0,0,0,22,0
2042,5371,2008-02-09,PUTING BELIUNG,,KOTA KUPANG,NUSA TENGGARA TIMUR,-,,0,0,0,7,8
2043,5313,2008-02-09,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,124,0
2044,5371,2008-02-09,TANAH LONGSOR,,KOTA KUPANG,NUSA TENGGARA TIMUR,-,,0,0,0,7,0
2045,5314,2008-02-09,GELOMBANG PASANG / ABRASI,,ROTE NDAO,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2046,5313,2008-02-09,TANAH LONGSOR,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2047,5303,2008-02-09,BANJIR,,KUPANG,NUSA TENGGARA TIMUR,-,,0,0,0,0,1
2048,5314,2008-02-09,TANAH LONGSOR,,ROTE NDAO,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2049,5314,2008-02-09,BANJIR,,ROTE NDAO,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2050,3512,2008-02-08,BANJIR,,SITUBONDO,JAWA TIMUR,-,,12,0,23973,3160,120
2051,3511,2008-02-08,BANJIR,,BONDOWOSO,JAWA TIMUR,-,,1,0,76,516,27
2052,3514,2008-02-08,BANJIR,,PASURUAN,JAWA TIMUR,-,,2,19,3,373,0
2053,5312,2008-02-08,GELOMBANG PASANG / ABRASI,,NGADA,NUSA TENGGARA TIMUR,-,,0,0,0,11,1
2054,3374,2008-02-08,TANAH LONGSOR,,KOTA SEMARANG,JAWA TENGAH,-,,0,0,19,0,0
2055,5310,2008-02-08,GELOMBANG PASANG / ABRASI,,SIKKA,NUSA TENGGARA TIMUR,-,,0,1,0,4,4
2056,5371,2008-02-07,BANJIR,,KOTA KUPANG,NUSA TENGGARA TIMUR,-,,2,0,0,169,0
2057,3317,2008-02-07,BANJIR,,REMBANG,JAWA TENGAH,-,,1,0,0,33,7
2058,5303,2008-02-07,BANJIR,,KUPANG,NUSA TENGGARA TIMUR,-,,0,0,0,26,0
2059,3175,2008-02-07,GELOMBANG PASANG / ABRASI,,KOTA JAKARTA UTARA,DKI JAKARTA,-,,0,0,0,19,0
2060,5314,2008-02-07,PUTING BELIUNG,,ROTE NDAO,NUSA TENGGARA TIMUR,-,,0,0,1,73,1
2061,6303,2008-02-07,PUTING BELIUNG,,BANJAR,KALIMANTAN SELATAN,-,,0,0,0,3,3
2062,5310,2008-02-06,BANJIR,,SIKKA,NUSA TENGGARA TIMUR,-,,3,0,1,0,0
2063,3329,2008-02-05,TANAH LONGSOR,,BREBES,JAWA TENGAH,-,,7,0,1,12,3
2064,5306,2008-02-05,BANJIR,,BELU,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2065,5318,2008-02-05,BANJIR,,NAGEKEO,NUSA TENGGARA TIMUR,-,,2,0,0,0,0
2066,5319,2008-02-05,TANAH LONGSOR,,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2067,3309,2008-02-05,PUTING BELIUNG,,BOYOLALI,JAWA TENGAH,-,,0,0,0,9,0
2068,7604,2008-02-05,GEMPA BUMI,,MAMUJU,SULAWESI BARAT,-,,0,0,2,0,0
2069,1871,2008-02-04,PUTING BELIUNG,,KOTA BANDAR LAMPUNG,LAMPUNG,-,,0,0,1,30,1
2070,5309,2008-02-04,BANJIR,,FLORES TIMUR,NUSA TENGGARA TIMUR,-,,1,0,0,0,0
2071,5310,2008-02-03,PUTING BELIUNG,,SIKKA,NUSA TENGGARA TIMUR,-,,0,0,0,22,5
2072,3524,2008-02-02,TANAH LONGSOR,,LAMONGAN,JAWA TIMUR,-,,0,0,0,0,0
2073,5319,2008-02-02,PUTING BELIUNG,,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2074,3603,2008-02-02,BANJIR,,TANGERANG,BANTEN,-,,1,0,0,0,0
2075,3671,2008-02-02,BANJIR,,KOTA TANGERANG,BANTEN,-,,6,0,13172,26623,45
2076,1208,2008-02-01,BANJIR,,ASAHAN,SUMATERA UTARA,-,,0,0,0,0,0
2077,1803,2008-02-01,BANJIR,,LAMPUNG SELATAN,LAMPUNG,-,,0,0,0,0,0
2078,3171,2008-02-01,BANJIR,,KOTA JAKARTA SELATAN,DKI JAKARTA,-,,0,0,0,0,0
2079,3506,2008-02-01,BANJIR,,KEDIRI,JAWA TIMUR,-,,0,0,0,0,0
2080,3209,2008-02-01,BANJIR,,CIREBON,JAWA BARAT,-,,0,0,0,0,0
2081,1208,2008-02-01,KEKERINGAN,,ASAHAN,SUMATERA UTARA,-,,0,0,0,0,0
2082,1805,2008-02-01,BANJIR,,LAMPUNG TENGAH,LAMPUNG,-,,0,0,0,115,0
2083,3210,2008-02-01,BANJIR,,MAJALENGKA,JAWA BARAT,-,,0,0,0,0,0
2084,5204,2008-02-01,BANJIR,,SUMBAWA,NUSA TENGGARA BARAT,-,,0,0,0,0,0
2085,3516,2008-02-01,BANJIR,,MOJOKERTO,JAWA TIMUR,-,,0,0,0,0,0
2086,3207,2008-02-01,BANJIR,,CIAMIS,JAWA BARAT,-,,0,0,0,0,0
2087,3206,2008-02-01,KEKERINGAN,,TASIKMALAYA,JAWA BARAT,-,,0,0,0,0,0
2088,1212,2008-02-01,BANJIR,,DELI SERDANG,SUMATERA UTARA,-,,0,0,0,0,0
2089,3401,2008-02-01,BANJIR,,KULON PROGO,DI YOGYAKARTA,-,,0,0,0,0,0
2090,3173,2008-02-01,BANJIR,,KOTA JAKARTA PUSAT,DKI JAKARTA,-,,0,0,0,0,0
2091,3174,2008-02-01,BANJIR,,KOTA JAKARTA BARAT,DKI JAKARTA,-,,5,0,0,0,0
2092,3213,2008-02-01,BANJIR,,SUBANG,JAWA BARAT,-,,0,0,0,0,0
2093,7307,2008-02-01,KEKERINGAN,,SINJAI,SULAWESI SELATAN,-,,0,0,0,0,0
2094,1111,2008-02-01,KEKERINGAN,,ACEH UTARA,ACEH,-,,0,0,0,0,0
2095,3216,2008-02-01,BANJIR,,BEKASI,JAWA BARAT,-,,0,0,0,62,0
2096,3201,2008-02-01,TANAH LONGSOR,,BOGOR,JAWA BARAT,-,,1,0,2,0,0
2097,1106,2008-02-01,KEKERINGAN,,ACEH TENGAH,ACEH,-,,0,0,0,0,0
2098,1102,2008-02-01,TANAH LONGSOR,,ACEH SINGKIL,ACEH,-,,8,1,0,2,0
2099,3275,2008-02-01,BANJIR,,KOTA BEKASI,JAWA BARAT,-,,0,0,0,0,0
2100,5206,2008-02-01,BANJIR,,BIMA,NUSA TENGGARA BARAT,-,,0,0,0,0,0
2101,1804,2008-02-01,BANJIR,,LAMPUNG TIMUR,LAMPUNG,-,,0,0,0,0,0
2102,1302,2008-02-01,BANJIR,,PESISIR SELATAN,SUMATERA BARAT,-,,0,0,0,0,1
2103,7503,2008-02-01,BANJIR,,POHUWATO,GORONTALO,-,,0,0,0,0,0
2104,3212,2008-02-01,BANJIR,,INDRAMAYU,JAWA BARAT,-,,0,0,0,0,0
2105,1509,2008-02-01,KEBAKARAN HUTAN DAN LAHAN,,BUNGO,JAMBI,-,,0,0,0,0,0
2106,3175,2008-02-01,BANJIR,,KOTA JAKARTA UTARA,DKI JAKARTA,-,,0,0,0,0,0
2107,1110,2008-02-01,KEKERINGAN,,BIREUEN,ACEH,-,,0,0,0,0,0
2108,3526,2008-02-01,BANJIR,,BANGKALAN,JAWA TIMUR,-,,0,0,0,0,0
2109,6304,2008-02-01,BANJIR,,BARITO KUALA,KALIMANTAN SELATAN,-,,0,0,0,0,0
2110,3172,2008-02-01,BANJIR,,KOTA JAKARTA TIMUR,DKI JAKARTA,-,,1,0,0,0,0
2111,5302,2008-01-31,BANJIR,,SUMBA TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2112,5313,2008-01-31,TANAH LONGSOR,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2113,3209,2008-01-31,PUTING BELIUNG,,CIREBON,JAWA BARAT,-,,0,0,0,90,0
2114,3514,2008-01-30,BANJIR,,PASURUAN,JAWA TIMUR,-,,4,0,1843,3988,154
2115,3518,2008-01-30,TANAH LONGSOR,,NGANJUK,JAWA TIMUR,-,,0,0,4,0,0
2116,7171,2008-01-29,TANAH LONGSOR,,KOTA MANADO,SULAWESI UTARA,-,,0,0,0,0,0
2117,5313,2008-01-29,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,3,0
2118,3201,2008-01-29,BANJIR,,BOGOR,JAWA BARAT,-,,0,0,45,0,0
2119,7501,2008-01-27,BANJIR,,BOALEMO,GORONTALO,-,,0,0,0,0,0
2120,5306,2008-01-27,BANJIR,,BELU,NUSA TENGGARA TIMUR,-,,0,0,291,724,0
2121,7206,2008-01-27,TANAH LONGSOR,,TOLI-TOLI,SULAWESI TENGAH,-,,0,0,0,2,0
2122,6306,2008-01-26,BANJIR,,HULU SUNGAI SELATAN,KALIMANTAN SELATAN,-,,0,0,0,0,0
2123,7505,2008-01-25,BANJIR,,GORONTALO UTARA,GORONTALO,-,,0,0,628,221,27
2124,7171,2008-01-25,TANAH LONGSOR,,KOTA MANADO,SULAWESI UTARA,-,,0,0,0,0,0
2125,5313,2008-01-24,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,54,0
2126,5319,2008-01-24,BANJIR,,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,3,3
2127,5319,2008-01-24,PUTING BELIUNG,,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,29,0
2128,6306,2008-01-23,BANJIR,,HULU SUNGAI SELATAN,KALIMANTAN SELATAN,-,,0,0,5,17,0
2129,5313,2008-01-23,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,6,0
2130,1201,2008-01-23,GEMPA BUMI,,NIAS,SUMATERA UTARA,-,,1,0,5,5,0
2131,6371,2008-01-23,PUTING BELIUNG,,KOTA BANJARMASIN,KALIMANTAN SELATAN,-,,1,0,0,0,0
2132,5313,2008-01-21,TANAH LONGSOR,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2133,5313,2008-01-21,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,21,0
2134,3309,2008-01-20,BANJIR,,BOYOLALI,JAWA TENGAH,-,,0,0,0,1,0
2135,5313,2008-01-20,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,38,1
2136,3209,2008-01-18,BANJIR,,CIREBON,JAWA BARAT,-,,0,0,2279,12,17
2137,7206,2008-01-18,BANJIR,,TOLI-TOLI,SULAWESI TENGAH,-,,0,0,0,5,0
2138,6303,2008-01-17,PUTING BELIUNG,,BANJAR,KALIMANTAN SELATAN,-,,0,0,0,7,2
2139,7371,2008-01-15,PUTING BELIUNG,,KOTA MAKASSAR,SULAWESI SELATAN,-,,0,0,1,0,0
2140,9471,2008-01-15,BANJIR,,KOTA JAYAPURA,PAPUA,-,,12,0,8,7,0
2141,5303,2008-01-15,BANJIR,,KUPANG,NUSA TENGGARA TIMUR,-,,0,0,0,0,1
2142,5313,2008-01-14,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,18,0
2143,6307,2008-01-14,TANAH LONGSOR,,HULU SUNGAI TENGAH,KALIMANTAN SELATAN,-,,0,0,0,0,0
2144,6372,2008-01-13,PUTING BELIUNG,,KOTA BANJARBARU,KALIMANTAN SELATAN,-,,0,0,4,0,1
2145,7322,2008-01-13,PUTING BELIUNG,,LUWU UTARA,SULAWESI SELATAN,-,,0,0,2,0,0
2146,6303,2008-01-13,PUTING BELIUNG,,BANJAR,KALIMANTAN SELATAN,-,,0,0,0,25,1
2147,7171,2008-01-12,GELOMBANG PASANG / ABRASI,,KOTA MANADO,SULAWESI UTARA,-,,0,0,0,0,0
2148,3309,2008-01-11,PUTING BELIUNG,,BOYOLALI,JAWA TENGAH,-,,0,0,0,5,0
2149,1971,2008-01-11,BANJIR,,KOTA PANGKALPINANG,KEPULAUAN BANGKA BELITUNG,-,,0,0,0,75,0
2150,7171,2008-01-10,GELOMBANG PASANG / ABRASI,,KOTA MANADO,SULAWESI UTARA,-,,0,0,0,0,0
2151,1601,2008-01-09,PUTING BELIUNG,,OGAN KOMERING ULU,SUMATERA SELATAN,-,,0,0,0,8,0
2152,5310,2008-01-09,BANJIR,,SIKKA,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2153,1971,2008-01-09,PUTING BELIUNG,,KOTA PANGKALPINANG,KEPULAUAN BANGKA BELITUNG,-,,0,0,0,472,0
2154,5313,2008-01-08,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,248,0
2155,1803,2008-01-08,GELOMBANG PASANG / ABRASI,,LAMPUNG SELATAN,LAMPUNG,-,,1,0,0,0,0
2156,6309,2008-01-07,PUTING BELIUNG,,TABALONG,KALIMANTAN SELATAN,-,,0,0,0,0,1
2157,9105,2008-01-07,GEMPA BUMI,,MANOKWARI,PAPUA BARAT,-,,0,0,38,54,8
2158,5313,2008-01-07,BANJIR,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2159,3313,2008-01-06,TANAH LONGSOR,,KARANGANYAR,JAWA TENGAH,-,,0,0,0,13,0
2160,3326,2008-01-06,TANAH LONGSOR,,PEKALONGAN,JAWA TENGAH,-,,0,0,0,90,1
2161,5310,2008-01-05,PUTING BELIUNG,,SIKKA,NUSA TENGGARA TIMUR,-,,0,0,0,4,0
2162,8171,2008-01-05,PUTING BELIUNG,,KOTA AMBON,MALUKU,-,,0,0,0,14,0
2163,5313,2008-01-05,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,1,1
