No.,ID Kabupaten,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak
392,3519,2021-03-07,BANJIR,Kec. Saradan Ds. Bener Ds. Sambirejo Ds. Tulung Kec. Pilangkenceng Ds. Kedungmaron,MADIUN,JAWA TIMUR,,• Hujan dengan intensitas sedang – tinggi mengguyur wilayah kabupaten madiun,0,0,0,0,0
393,6301,2021-03-07,PUTING BELIUNG,Kec. Takisung Ds. Kuala Tambang RT. 04,TANAH LAUT,KALIMANTAN SELATAN,,• Akibat hujan disertai angin kencang,0,0,0,6,0
394,3579,2021-03-07,TANAH LONGSOR,Kec. Bumiaji Ds. Punten Dsn. Gempol RT. 01 / 04,KOTA BATU,JAWA TIMUR,,• Akibat hujan deras yang mengguyur wilayah Kota Batu,0,0,0,0,0
395,6401,2021-03-07,KEBAKARAN HUTAN DAN LAHAN,Kec. Paser Belengkong Kel. Gunung Sari,PASER,KALIMANTAN TIMUR,,"• Pemilik lahan (Amiruddin) membakar kebun , dikarenakan Angin Kencang dan Kondisi cuaca sedang panas , api membesar sehingga pemilik lahan kesulitan untuk memadamkan api",0,0,0,0,0
396,7601,2021-03-07,BANJIR,Kec. Banggae Ds. Banggae Timur,MAJENE,SULAWESI BARAT,,Hujan dengan intensitas tinggi,1,0,2,0,0
397,1601,2021-03-07,BANJIR,Kec.  Baturaja Timur Kel.  Baturaja Permai  Kel.  Sekarjaya  Kel.  Sukajadi Perum Bungur  Kel.  Sukaraya Ds.  Air Paoh,OGAN KOMERING ULU,SUMATERA SELATAN,,Hujan dengan intensitas tinggi,0,0,0,0,0
398,3201,2021-03-06,PUTING BELIUNG,Kec. Cigudeg Ds. Bangun Jaya,BOGOR,JAWA BARAT,,Akibat hujan deras di sertai angin kencang sehingga mengakibatkan beberapa unit rumah warga mengalami kerusakan bagian atap,0,0,0,11,0
399,3201,2021-03-06,PUTING BELIUNG,Kec. Tenjo Ds. Babakan,BOGOR,JAWA BARAT,,Akibat hujan deras di sertai angin kencang sehingga mengakibatkan beberapa unit rumah warga mengalami kerusakan bagian atap,0,0,0,4,0
400,3211,2021-03-06,TANAH LONGSOR,Kec. Wado  Ds. Cikareo Selatan,SUMEDANG,JAWA BARAT,,Hujan dengan intensitas tinggi,0,0,0,0,0
401,6271,2021-03-06,KEBAKARAN HUTAN DAN LAHAN,Kec. Jekan Raya Kel. Bukit Tunggal,KOTA PALANGKARAYA,KALIMANTAN TENGAH,,Dalam proses penyelidikan,0,0,0,0,0
402,3326,2021-03-06,BANJIR,Kec. Pekalongan Utara Kel. Panjang Wetan Kel. Panjang Baru Kel. Kandang Panjang Kel. Padukuhan Kraton Kel. Krapyak Kel. Degayu Kec. Pekalongan Barat Kel. PKK Kel. Tirto Kel. Sapuro Kebulen Kel. Pringrejo Kel. Bendan Kergon Kel. Podosugih Kec. Pekalongan Timur Kel. Setono Kel. Klego Kel. Poncol Kel. Kauman Kel. Gamer Kel. Kalibaros Kec. Pekalongan Selatan Kel. Banyurip Kel. Buaran Kradenan Kel. Kuripan Yosorejo Kel. Jenggot,PEKALONGAN,JAWA TENGAH,,• Akibat hujan dengan intensitas yang tinggi yang terjadi pada pkl. 00:15 s/d 09:00 WIB disertai limpasan sungai,0,0,0,0,0
403,3327,2021-03-06,PUTING BELIUNG,Kec. Randudongkal Ds. Semaya,PEMALANG,JAWA TENGAH,,• Akibat hujan deras disertai angin kencang menyebabkan pohon tumbang dan menimpa satu unit mobil minibus,4,0,4,0,0
404,3201,2021-03-06,PUTING BELIUNG,Kec. Cigombong Ds. Cisalada,BOGOR,JAWA BARAT,,• Akibat hujan dengan intensitas tinggi disertai angin kencang,0,0,0,1,0
405,6303,2021-03-06,PUTING BELIUNG,Kec. Cintapuri Darussalam Ds. Cintapuri RT. 004,BANJAR,KALIMANTAN SELATAN,,• Akibat hujan disertai angin kencang,0,0,0,12,0
406,1306,2021-03-06,PUTING BELIUNG,Kec. Sungai Garinggiang Korong : Sungai Garinggiang Nagari : Malai III Koto,PADANG PARIAMAN,SUMATERA BARAT,,hujan dengan intensitas tinggi disertai angina kencang,0,0,0,5,0
407,1103,2021-03-06,BANJIR,Kecamatan Samadua Gp. Baru Gp. Jilatang Gp. Madat Gp. Balai Kecamatan Sawang Gp. Panton Luas Gp. Sawang Mutiara Gp. Sawang Meuligoe Kecamatan Tapaktuan Gp. Lhok Bengkuang,ACEH SELATAN,ACEH,,•Cuaca ekstrim menyebabkan angin kencang dan hujan lebat disertai petir di wilayah Aceh Selatan.,0,0,0,0,0
408,3201,2021-03-06,TANAH LONGSOR,Kec. Tanjungsari Ds. Cibadak,BOGOR,JAWA BARAT,,Hujan dengan Intensitas tinggi mengakibatkan Debit Air Sungai Cikaret Meluap dan mengikis badan jalan Perbatasan Tanjungsari Cibadak,0,0,0,0,0
409,3507,2021-03-05,TANAH LONGSOR,ec.  Kasembon Ds.  Bonjagung Ds.  Pait,MALANG,JAWA TIMUR,,"Hujan intensitas tinggi pukul 05.00 WIB, di Ds. Pait,  kec. Kasembon, Kab. Malang, mengakibatkan tebing setinggi 15 m dengan lebar 5 m",0,0,0,1,0
410,3201,2021-03-05,PUTING BELIUNG,Kec.  Bojonggede Ds.   Pabuaran,BOGOR,JAWA BARAT,,Hujan dengan intensitas tinggi disertai angina kencang,0,0,0,1,0
411,3525,2021-03-05,BANJIR,Kec. Balongpanggang Ds. Sekarputih Ds. Banjaragung Ds. Pucung Kec. Benjeng Ds. Lundo Ds. Sedapurklagen Ds. Deliksumber Ds. Kedungrukem Kec. Cerme Ds. Dungus   Ds. Kandangan Ds. Pandu,GRESIK,JAWA TIMUR,,"• Pada hari Kamis, 04 Maret 2021, di wilayah Kecamatan Balongpanggang terjadi hujan yang sangat lebat dan air kiriman dari Mojokerto sehingga di Kali Lamong tidak bisa menampung air karena debit air bertambah semakin banyak",0,0,0,0,0
412,3276,2021-03-05,PUTING BELIUNG,Kec. Limo Kel. Limo,KOTA DEPOK,JAWA BARAT,,Hujan dengan intensitas tinggi disertai angina kencang,0,0,0,1,0
413,3201,2021-03-05,PUTING BELIUNG,Kec. Megabendung Ds. Sukagalih,BOGOR,JAWA BARAT,,"• Akibat hujan dan angin dengan intensitas tinggi, sehingga menyebabkan beberapa rumah warga mengalami kerusakan",0,0,0,4,0
414,1107,2021-03-05,KEBAKARAN HUTAN DAN LAHAN,Kec.  Arongan Gp. Gunong Pulo,ACEH BARAT,ACEH,,masih dalam proses penyelidikan,0,0,0,0,0
415,7313,2021-03-05,PUTING BELIUNG,Kec.  Pitumpanua Kel. Benteng,WAJO,SULAWESI SELATAN,,ujan disertai angina kencang,0,0,0,3,1
416,1905,2021-03-05,PUTING BELIUNG,Kec. Toboali Kel. Teladan,BANGKA SELATAN,KEPULAUAN BANGKA BELITUNG,,• Akibat hujan disertai angin kencang,0,0,0,51,0
417,1301,2021-03-05,GEMPA BUMI,Kec. Sipora Utara Kec. Sipora Selatan Kec. Siberut Barat Daya Kec. Siberut Selatan Kec. Siberut Barat Kec. Siberut Utara Kec. Siberut Tengah Kec. Sikakap Kec. Pagai Selatan Kec. Pagai Utara Kab. Pesisir Selatan,KEPULAUAN MENTAWAI,SUMATERA BARAT,,• Kekuatan : 5.8 SR • Lintang : 1.76 LS • Bujur : 99.14 BT • Kedalaman : 24 Km,0,0,0,0,1
418,3201,2021-03-05,PUTING BELIUNG,Kec.  Cigudeg Ds.  Bangun Jaya,BOGOR,JAWA BARAT,,Akibat hujan deras yang cukup lama disertai angin kencang,0,0,0,15,0
419,3326,2021-03-04,BANJIR,Kec. Pekalongan Utara Kel. Panjang Wetan Kel. Panjang Baru Kel. Kandang Panjang Kel. Padukuhan Kraton Kel. Krapyak Kel. Degayu  Kec. Pekalongan Barat Kel. PKK Kel. Tirto Kel. Sapuro Kebulen Kel. Pringrejo Kel. Bendan Kergon Kel. Podosugih  Kec. Pekalongan Timur Kel. Setono Kel. Klego Kel. Poncol Kel. Kauman Kel. Gamer Kel. Kalibaros  Kec. Pekalongan Selatan Kel. Banyurip Kel. Buaran Kradenan Kel. Kuripan Yosorejo Kel. Jenggot,PEKALONGAN,JAWA TENGAH,,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0
420,8102,2021-03-04,PUTING BELIUNG,Kec. Kei Ds. Ohoi Warbal Ds. Langgur,MALUKU TENGGARA,MALUKU,,hujan dengan intensitas tinggi disertai angin kencang,0,0,0,15,2
421,3529,2021-03-04,BANJIR,Kec.  Ganding Ds.  Billapora Barat Ds. Telaga,SUMENEP,JAWA TIMUR,,• Hujan dengan intensitas tinggi,0,0,0,0,0
422,1410,2021-03-04,KEBAKARAN HUTAN DAN LAHAN,Kec. Rasang Ds. Sei. Gayung Kiri,KEPULAUAN MERANTI,RIAU,,masih dalam poenyelidikan,0,0,0,0,0
423,1604,2021-03-04,PUTING BELIUNG,Kec. Tanjung Sakti Pumi Desa Sindang Panjang,LAHAT,SUMATERA SELATAN,,• Akibat angin cuaca ekstrim dan terjadi angin puting beliung,0,0,0,11,0
424,6372,2021-03-04,KEBAKARAN HUTAN DAN LAHAN,Kec. Cempaka Kel. Sungai Tiung,KOTA BANJARBARU,KALIMANTAN SELATAN,,• Dalam penyelidikan,0,0,0,0,0
425,3328,2021-03-04,BANJIR,Kec. Kedungbanteng Desa Penujah,TEGAL,JAWA TENGAH,,• Hujan dengan intensitas lebat di wilayah Kab. Tegal sejak pukul 14.00 WIB hingga pukul 16.00 WIB sehingga menyebabkan sungai Menyawak meluap terjadi jebolnya tanggul,0,0,0,0,0
426,1804,2021-03-04,PUTING BELIUNG,Kec. Raman Utara Ds. Rukti,LAMPUNG TIMUR,LAMPUNG,,hujan dengan intensitas tinggi disertaiu angina kencang,0,0,0,1,0
427,3207,2021-03-04,PUTING BELIUNG,Kec. Pamarican Kel. Bangunsari,CIAMIS,JAWA BARAT,,Hujan dengan intensitas tinggi disertai angina kencang,0,0,0,1,0
428,1403,2021-03-04,KEBAKARAN HUTAN DAN LAHAN,Kec. Kempas  Ds. Rabit,INDRAGIRI HILIR,RIAU,,Masih dalam penyelidikan,0,0,0,0,0
429,3211,2021-03-04,BANJIR,Kec. Jatinangor  Ds. Cibeusi Ds. Cipacing,SUMEDANG,JAWA BARAT,,Hujan dengan intensitas tinggi dan  tersumbatnya drainase,0,0,0,0,0
430,3204,2021-03-04,BANJIR,Kec. Rancaekek Ds. Bojongloa Ds. Rancaekek Wetan Ds. Rancaekek Kulon,BANDUNG,JAWA BARAT,,Hujan dengn intensitas tinggi yang mengakibatkan debit air sungai Citarik meluap,0,0,0,0,0
431,1113,2021-03-04,KEBAKARAN HUTAN DAN LAHAN,Kec. Kotapanjang Ds. Rikit Dekat,GAYO LUES,ACEH,,pada hari kamis tanggal 04 Maret 2021.. jam 12.00 wib tepatnya di desa Rikit Dekat kecamatan Kotapanjang . Telah terjadi kebakaran lahan,0,0,0,0,0
432,3301,2021-03-03,PUTING BELIUNG,Kec. Sidareja Desa Tinggarjaya Kec. Bantansari Desa Bulaksari,CILACAP,JAWA TENGAH,,• Akibat hujan dengan intensitas tinggi dengan durasi yang cukup lama.,0,0,0,6,0
433,3207,2021-03-03,BANJIR,Kec. Cimaragas Ds. Bojongmalang,CIAMIS,JAWA BARAT,,•  Hujan dengan intensitas tinggi,0,0,0,1,0
434,3505,2021-03-03,PUTING BELIUNG,Kec. Sanankulon Ds. Purworejo,BLITAR,JAWA TIMUR,,"• Rabu, 3 Maret 2021 sekitar pukul 17:00 WIB terjadi hujan disertai angin kencang mengakibatkan pohon Randu dan Waru tumbang ke rumah milik P. Mujib (46)Rumah ini dalam keadaan kosong",0,0,0,1,0
435,3274,2021-03-03,PUTING BELIUNG,Kec.  Lemahwungkuk Kel. Lemahwungkuk Kel. Kesepuhan,KOTA CIREBON,JAWA BARAT,,• Akibat hujan dengan intensitas tinggi disertai angin kencang,0,0,0,6,0
436,3514,2021-03-03,BANJIR,Kec. Bugul Kidul Kel. Blandongan Kec. Purworejo Kel. Purworejo Kec. Panggungrejo Kel. Kebonsari,PASURUAN,JAWA TIMUR,,• Akibat hujan dengan intensitas tinggi yang mengguyur di daerah hulu puncak Kab. Pasuruan yang mengakibatkan meluapnya sungai Petung dan Sungai Gembong,0,0,0,0,0
437,3506,2021-03-03,PUTING BELIUNG,Kec. Purwosari Desa Karang Pakis Desa Muneng Etan Desa Merjoyo,KEDIRI,JAWA TIMUR,,• Akibat hujan diserai angin kencang di wilayah Kab. Kediri dan mengakibatkan beberapa rumah mengalami rusak ringan di Kec. Purowsari,0,0,0,21,0
438,3502,2021-03-03,BANJIR,Kec. Jambon Desa Karanglo Kidul,PONOROGO,JAWA TIMUR,,• Akibat hujan intensitas sedang hingga lebat di wilayah Kec. Jambon mengakibatkan meluapnya sungai yang masuk kepekarangan rumah dan menggerus pondasi rumah,0,0,0,1,0
439,3522,2021-03-03,BANJIR,Kec. Sukosewu Desa Jumput Desa Duyungan Kec. Balen Desa Kemamang,BOJONEGORO,JAWA TIMUR,,"• Pada hari Selasa, 02 Maret 2021 pukul 14.00 WIB terjadi hujan dengan intensitas tinggi di wilayah Kab. Bojonegoro yang mengakibatkan sungai Ganggang meluap hingga ketinggian 60 cm.",0,0,0,0,0
440,1702,2021-03-03,PUTING BELIUNG,Kec. Bermani Ulu Desa Jambu Keling,REJANG LEBONG,BENGKULU,,• Akibat hujan diserai angin kencang di wilayah Kab. Rejang Lebong,0,0,0,0,0
441,3211,2021-03-03,TANAH LONGSOR,Kec. Cisitu Desa Lingga Jaya,SUMEDANG,JAWA BARAT,,• Akibat hujan dengan intensitas lebat mengakibatkan Tanah Longsor dengan dimensi Panjang 10 m dan tinggi 3 m yang menimpa garasi rumah,0,0,0,0,0
442,3201,2021-03-03,PUTING BELIUNG,Kec. Megamendung Desa Pasir Angin,BOGOR,JAWA BARAT,,• Akibat hujan dengan intensitas lebat dan di sertai angin kencang,0,0,0,11,0
443,3201,2021-03-03,BANJIR,Kec. Babakan Madang Desa Cijayanti,BOGOR,JAWA BARAT,,• Akibat hujan dengan intensitas lebat dan di sertai angin kencang,0,0,0,0,0
444,3201,2021-03-03,PUTING BELIUNG,Kec. Rancabungur Desa Bantarjaya,BOGOR,JAWA BARAT,,• Akibat hujan dengan intensitas lebat dan di sertai angin kencang,0,0,0,1,0
445,3201,2021-03-03,PUTING BELIUNG,Kec. Gunung Putri Desa Wanaherang Kec.  Babakan Madang Ds.  Bojong Koneng Kec Mega mendung Ds Cipayung Datar,BOGOR,JAWA BARAT,,Hujan Deras disertai angin kencang di Wilayah Kec Babakan Madang Desa Bojong koneng dengan intensitas lama sehingga mengakibatkan beberapa rumah Terdampak dan mengalami kerusakan,0,0,0,89,0
446,3524,2021-03-03,BANJIR,Kec. Kalitengah Ds.  Tiwet;  Jelak Catur;  Gambuhan;  Bojosari;  Blajo;  Somosari;  Pucangtelu dan Ds.  Pucangro Kec. Turi Ds.  Putat Kumpul;  Bambang;  Kepundi Bener;  Kemlagi Lor;  Pomahanjangan Kec. Karangbinangun Ds.  Karangnom;  Waruk;  Somowinangun;  Ketapangtelu;  Sukorejo;  Putatbangah;  Blawi Kec.  Glagah Ds.  Oko; Morocalan; Gempolpendowo; Rayungumuk; Pasi; Menganti; Margoanyar; Duduklor;  Kec. Deket    Ds.  Laladan;  Sidomulyo;  Tukerto;  Weduri,LAMONGAN,JAWA TIMUR,,ujan intensitas tinggi menyebabkan kenaikan debit air pada sungai Bengawan Solo dan sungai Bengawan Njero yang mengakibatkan beberapa desa terdekat tergenang oleh kenaikan debit air sungai tersebut.,0,0,0,0,0
447,3201,2021-03-03,TANAH LONGSOR,Kec. Gunung Putri Desa Wanaherang,BOGOR,JAWA BARAT,,• Akibat hujan dengan intensitas tinggi dengan durasi yang cukup lama.,0,0,0,1,0
448,3201,2021-03-03,TANAH LONGSOR,Kec. Babakan Madang Desa Cijayanti,BOGOR,JAWA BARAT,,• Hujan dengan intensitas lebat disertai angin kencang mengakibatkan beberapa unit rumah mengalami kerusakan pada bagian atap,0,0,0,0,0
449,3213,2021-03-03,PUTING BELIUNG,Kec. Subang Kel. Soklat,SUBANG,JAWA BARAT,,• Akibat angin kencang yang terjadi di wilayah Kecamatan Subang,0,0,1,1,0
450,3312,2021-03-03,BANJIR,Kec. Eromoko Desa Pucung,WONOGIRI,JAWA TENGAH,,• Akibat hujan dengan intensitas tinggi di wilayak tersebut,0,0,0,0,0
451,3508,2021-03-02,BANJIR,Kec. Kedungjajang Ds. Padansari Dsn. Bukol Kec. Sukodono Ds. Kutorenon Ds. Selok Besuki Ds. Bondoyudo Kec. Lumajang Ds. Blukon Kec. Tekung Ds. Tekung,LUMAJANG,JAWA TIMUR,,• Akibat hujan dengan intensitas tinggi dan meluapnya Sungai Curah Menjangan,0,0,0,0,0
452,6106,2021-03-02,KEBAKARAN HUTAN DAN LAHAN,Kec. Matan Hilir Selatan Ds. Sungai Pelang,KETAPANG,KALIMANTAN BARAT,,"• wilayah kabupaten ketapang potensi karhutla masih tinggi, ini disebabkan karena wilayah kabupaten ketapang tidak ada turun hujan.",0,0,0,0,0
453,3519,2021-03-02,BANJIR,Kec. Saradan  Ds. Kedungmaron,MADIUN,JAWA TIMUR,,• Hujan dengan Intensitas Sedang mengguyur sebagian besar wilayah Kabupaten Madiun Pukul 14.30 – 18.00 WIB,0,0,0,0,0
454,3517,2021-03-02,PUTING BELIUNG,Kec. Diwek  Ds. Bulurejo,JOMBANG,JAWA TIMUR,,"•  Pkl. 15.25 WIB Terjadi hujan deras disertai angin kencang di  Wilayah Ds. Bulurejo, Kec. Diwek, Kab. Jombang;",0,0,0,0,0
455,3522,2021-03-02,TANAH LONGSOR,Kec. Gondang Ds. Gondang Ds. Sambongrejo Ds. Jari Ds. Klino Ds. Sengaten,BOJONEGORO,JAWA TIMUR,,• telah terjadi Hujan dengan intensitas tinggi di wilayah kecamatan Gondang yang mengakibatkan Sungai anak pacal meluap,0,0,0,9,0
456,3317,2021-03-02,PUTING BELIUNG,Kec. Sulang Desa Karangsari  Desa Kobonagunh  Desa Glebeg,REMBANG,JAWA TENGAH,,• Terjadi hujan lebat disertai angin kencang Sehingga mengakibatkan kerusakan bangunan di beberapa desa,0,0,0,16,0
457,1202,2021-03-02,PUTING BELIUNG,Kec. Tambangan Ds. Laru Pasar Ds. Laru Bolak Ds. Huta Tonga Angin Barat,MANDAILING NATAL,SUMATERA UTARA,,• Akibat hujan dengan intensitas tinggi disertai angin kencang,0,0,0,16,0
458,1115,2021-03-02,KEBAKARAN HUTAN DAN LAHAN,Kec. Kuala Desa Pulo Le Desa Blang Baroe,NAGAN RAYA,ACEH,,,0,0,0,0,0
459,3202,2021-03-02,TANAH LONGSOR,Kec. Cibadak Desa Cibadak,SUKABUMI,JAWA BARAT,,• Akibat hujan dengan intensitas tinggi dengan durasi lama dan menyebabkan tanah menjadi labil,0,0,0,0,0
460,7325,2021-03-02,PUTING BELIUNG,Kec. Maliji Ds. Tarabbi,LUWU TIMUR,SULAWESI SELATAN,,• Akibat hujan dengan intensitas tinggi disertai angin kencang,0,0,0,5,0
461,3308,2021-03-02,PUTING BELIUNG,Kec. Srumbung Desa Bringin Desa Jerukagung Desa Mranggen Desa Polengan Desa Kradenan Kec. Muntilan  Desa Pucungrejo Desa Gunungpring Desa Tamanagung Desa Gondosuli Desa Sedayu Desa Muntilan Kec. Salam Desa Gulon Desa Salam Desa Somokerto Desa Tersangede Desa Jumoyo Desa Kadiluwih Desa Seloboro Desa Tirto Kec. Dukun Desa Ketunggeng Desa Banyubiru Kec. Salaman Desa Sriwedari Kec. Ngluwar Desa Somokaton,MAGELANG,JAWA TENGAH,,• Hujan dengan intensitas lebat disertai angin kencang,0,0,0,47,0
462,3201,2021-03-02,TANAH LONGSOR,Kec. Caringin Kel. Lemah Duhur,BOGOR,JAWA BARAT,,• Akibat hujan dengan intensitas tinggi dengan durasi yang cukup lama.,0,0,0,1,0
463,3579,2021-03-02,TANAH LONGSOR,Kec. Bumiaji Ds. Gunungsari,KOTA BATU,JAWA TIMUR,,• Hujan dengan intensitas lebat dan meyebabkan tanah menjadi labil sehingga terjadi longsor di 3 titik,0,0,0,3,0
464,3311,2021-03-02,PUTING BELIUNG,Kec. Balongbendo Ds. Penambangan,SUKOHARJO,JAWA TENGAH,,• Akibat hujan deras disertai angin kencang yang mengakibatkan pohon tumbang.,0,0,0,0,0
465,3604,2021-03-02,BANJIR,Kec. Puloampel Ds. Puloampel,SERANG,BANTEN,,• Hujan deras dan penyempitan irigasi. Kejadian tersebut menimbulkan luapan air dengan TMA 5 – 15 cm,0,0,0,0,0
466,3324,2021-03-02,PUTING BELIUNG,Kec. Weleri  Ds. Nawangsari,KENDAL,JAWA TENGAH,,• Telah terjadi angin kencang di Desa Nawangsari Kecamatan Weleri dan mengakibatkan 1 rumah rusak sedang,0,0,0,1,0
467,3510,2021-03-01,BANJIR,Kec. Wongsorejo Ds. Kencono,BANYUWANGI,JAWA TIMUR,,• Akibat hujan dengan intensitas tinggi,0,0,0,9,0
468,1174,2021-03-01,KEBAKARAN HUTAN DAN LAHAN,Kec. Muara Satu Ds. Blang Panyang,KOTA LHOKSEUMAWE,ACEH,,• Akibat warga membakar ialalang semut.,0,0,0,0,0
469,5203,2021-03-01,PUTING BELIUNG,Kec. Suela Ds. Suntalangu,LOMBOK TIMUR,NUSA TENGGARA BARAT,,• Akibat hujan dengan intensitas tinggi disertai angin kencang,0,0,1,50,0
470,5203,2021-03-01,BANJIR,Kec. Pringgabaya Ds. Gunung Malang,LOMBOK TIMUR,NUSA TENGGARA BARAT,,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0
471,6201,2021-03-01,KEBAKARAN HUTAN DAN LAHAN,"Kec, Arut Selatan Kel. Mendawai Seberang",KOTAWARINGIN BARAT,KALIMANTAN TENGAH,,"• Berupa Lahan tidak terawat dan jenis tanah bergambut,  type Kebakaran  Bawah gambut",0,0,0,0,0
472,3301,2021-03-01,PUTING BELIUNG,Kec. Dayeuhluhur Ds. Panulisan Timur,CILACAP,JAWA TENGAH,,• Akibat hujan dengan intensitas tinggi disertai angin kencang,0,0,0,1,0
473,3201,2021-03-01,PUTING BELIUNG,Kec. Leuwiliang Ds. Lewiliang Kp. Kaum  Kp. Sawah Kulon  Perum BTN Leuwiliang Blok M/12  Kp. Tegal  Kp. Suka Damai  Kp. Moyan  Kp. Babakan  Kp. Sawah Baru,BOGOR,JAWA BARAT,,• Akibat hujan dengan intensitas tinggi disertai angin kencang,0,0,0,20,1
474,3201,2021-03-01,PUTING BELIUNG,Kec.Ciomas Ds. Sukaharja,BOGOR,JAWA BARAT,,• Hujan deras disertai angin kencang  dengan intensitas lama sehingga mengakibatkan beberapa rumah Terdampak dan mengalami kerusakan,0,0,0,3,0
475,3215,2021-03-01,PUTING BELIUNG,Kec. Jayakarta Desa Medangasem,KARAWANG,JAWA BARAT,,• Akibat hujan dengan intensitas tinggi disertai angin kencang,0,0,0,0,0
476,3201,2021-03-01,TANAH LONGSOR,Kec. Cibinong Desa Pakansari,BOGOR,JAWA BARAT,,• Akibat hujan dengan intensitas tinggi disertai angin kencang,0,0,0,1,0
477,9402,2021-03-01,BANJIR,Distrik Wamena Distrik Asolokobal Distrik Walelagama Distrik Kurulu Distrik Libarek Distrik Wita Waya Distrik Pisugi Distrik Siepkosi Distrik Hubukiak Distrik Wesaput Distrik Maima Distrik Asotipo Distrik Yalengga Distrik Asologaima Distrik Silo Karno Doga Distrik Muliama Distrik Musatfak Distrik Hubikosi Distrik Usilimo Distrik Bolakme Distrik Wolo Distrik Piramid Distrik Molagalome,JAYAWIJAYA,PAPUA,,• Akibat hujan dengan intensitas lebat dan meningkatnya debit air Sungai Baliem meluap,0,0,0,0,13
478,3201,2021-03-01,PUTING BELIUNG,Kec. Cibungbulang Desa Sukamaju,BOGOR,JAWA BARAT,,• Akibat hujan dengan intensitas lebat dan di sertai angin kencang,0,0,0,4,0
479,3201,2021-03-01,PUTING BELIUNG,Kec. Megamendung Desa Cipayung Datar,BOGOR,JAWA BARAT,,• Hujan dengan intensitas lebat disertai angin kencang mengakibatkan beberapa unit rumah mengalami kerusakan pada bagian atap,0,0,0,162,0
480,3201,2021-03-01,PUTING BELIUNG,Kec. Cibungbulang Desa Galuga,BOGOR,JAWA BARAT,,• Hujan dengan intensitas lebat disertai angin kencang mengakibatkan beberapa unit rumah mengalami kerusakan pada bagian atap,0,0,0,3,0
481,3201,2021-03-01,PUTING BELIUNG,Kec.  Leuwiliamg Ds. Lewimekar,BOGOR,JAWA BARAT,,"• Akibat hujan dan angin dengan intensitas tinggi, sehingga menyebabkan beberapa rumah warga mengalami kerusakan",0,0,0,6,0
482,1408,2021-02-28,KEBAKARAN HUTAN DAN LAHAN,Kec. Rupat Ds. Dungun Baru Kec. Rup Kel. Tanjung Kapaa Kec. Pinggi Ds. Buluh Apo Kec. Mandau Kel. Pematang Pudu Kec. Bantan Ds. Pambang Baru Kec. Bandar Laksamana Ds. Sepahat Kec. Talang Muandau Ds. Tasik Serai Kec. Talang Muandau Ds. Koto Pait Beringin  Kota Dumai  Kec. Sungai Sembilan Kel. Lubuk Gaung Kec. Bukit Kapu Kel. Gurun Panjang  Kab. Siak Kec. Sungai Apit Kamp. Teluk Mesjid Kec. Koto Gasib Kamp. Teluk Rimba Kec. Tualang Kamp. Tualang  Kab. Indragiri Hulu Kec. Rengat Ds. Rawa Beringin Kec. Kuala Cenaku Ds. Tanjung Sari  Kab. Indragiri Hilir Kec. Kempas Ds. Rabit Kec. Mandah Ds. Bente  Kab. Kampar Kec. Tapung Ds. Karya Indah,BENGKALIS,RIAU,,• Masih dalam penyelidikan,0,0,0,0,0
483,1410,2021-02-28,KEBAKARAN HUTAN DAN LAHAN,Kec. Rasang Ds. Tanjung Gemuk,KEPULAUAN MERANTI,RIAU,,• Masih dalam penyelidikan,0,0,0,0,0
484,3276,2021-02-28,TANAH LONGSOR,Kec. Tapos Kel. Jatijajar Simpang Depok,KOTA DEPOK,JAWA BARAT,,• Akibat hujan dengan intensitas tinggi dan kondisi tanah yang labil.,0,0,1,0,1
485,3210,2021-02-28,PUTING BELIUNG,Kec. Majalengka Ds. Tojong,MAJALENGKA,JAWA BARAT,,• Hujan Deras yang disertai angin menyebabkan tower triangle kantor Inspektorat roboh dan menimpa kabel PLN,0,0,0,0,0
486,7322,2021-02-28,PUTING BELIUNG,Kec. Masamba Pasar Sentral Baliase,LUWU UTARA,SULAWESI SELATAN,,• Turbulensi aliran udara dalam waktu singkat dengan kecepatan tinggi pada lokasi tersebut,0,0,0,0,17
487,3513,2021-02-28,BANJIR,Kec. Dringu Ds. Kedungdalem Ds. Dringu,PROBOLINGGO,JAWA TIMUR,,• Akibat hujan dengan intensitas tinggi dan meluapnya Sungai Kedunggaleng.,0,0,0,0,0
488,1409,2021-02-28,KEBAKARAN HUTAN DAN LAHAN,,ROKAN HILIR,RIAU,,•Masih dalam penyelidikan,0,0,0,0,0
489,1473,2021-02-28,KEBAKARAN HUTAN DAN LAHAN,Kec. Sungai Sembilan Kel. Lubuk Gaung Kec. Bukit Kapu Kel. Gurun Panjang,KOTA DUMAI,RIAU,,•Masih dalam penyelidikan,0,0,0,0,0
490,1405,2021-02-28,KEBAKARAN HUTAN DAN LAHAN,Kec. Sungai Apit Kamp. Teluk Mesjid Kec. Koto Gasib Kamp. Teluk Rimba Kec. Tualang Kamp. Tualang,SIAK,RIAU,,•Masih dalam penyelidikan,0,0,0,0,0
491,1471,2021-02-28,KEBAKARAN HUTAN DAN LAHAN,,KOTA PEKANBARU,RIAU,,•Masih dalam penyelidikan,0,0,0,0,0
