,district_ID,date,disaster_type,location,district_name,province,dead,missing,injured,house_damage,public_facility_damage
6703,3503,2018-02-13,landslide,trenggalek,TRENGGALEK,east_java,0.0,0.0,0.0,1,0
6704,5107,2018-02-13,volcanic eruption,karangasem,KARANGASEM,bali,0.0,0.0,0.0,0,0
6705,3579,2018-02-12,landslide,kota batu,KOTA BATU,east_java,0.0,0.0,0.0,1,0
6706,3509,2018-02-12,flood,jember,JEMBER,east_java,0.0,0.0,0.0,0,1
6707,8201,2018-02-12,flood,halmahera barat,HALMAHERA BARAT,north_maluku,0.0,0.0,0.0,3,0
6708,3503,2018-02-12,landslide,trenggalek,TRENGGALEK,east_java,0.0,0.0,0.0,2,0
6709,3312,2018-02-12,landslide,wonogiri,WONOGIRI,central_java,0.0,0.0,0.0,14,1
6710,3314,2018-02-12,landslide,sragen,SRAGEN,central_java,0.0,0.0,0.0,1,0
6711,3376,2018-02-12,flood,kota tegal,KOTA TEGAL,central_java,0.0,0.0,0.0,0,0
6712,6112,2018-02-12,forest and land fire,kubu raya,KUBU RAYA,west_kalimantan,0.0,0.0,0.0,0,0
6713,3174,2018-02-12,cyclone,kota jakarta barat,KOTA JAKARTA BARAT,dki jakarta,0.0,0.0,0.0,29,0
6714,3502,2018-02-12,landslide,ponorogo,PONOROGO,east_java,0.0,0.0,0.0,3,0
6715,3173,2018-02-12,landslide,kota jakarta pusat,KOTA JAKARTA PUSAT,dki jakarta,0.0,0.0,0.0,3,0
6716,3513,2018-02-11,cyclone,probolinggo,PROBOLINGGO,east_java,0.0,0.0,0.0,0,3
6717,3401,2018-02-11,cyclone,kulon progo,KULON PROGO,di yogyakarta,0.0,0.0,0.0,1,0
6718,9403,2018-02-11,flood,jayapura,JAYAPURA,papua,0.0,0.0,0.0,0,0
6719,3301,2018-02-11,cyclone,cilacap,CILACAP,central_java,0.0,0.0,0.0,2,0
6720,3308,2018-02-11,landslide,magelang,MAGELANG,central_java,0.0,0.0,1.0,2,0
6721,3404,2018-02-11,landslide,sleman,SLEMAN,di yogyakarta,0.0,0.0,0.0,2,0
6722,3302,2018-02-11,landslide,banyumas,BANYUMAS,central_java,0.0,0.0,1.0,0,0
6723,1804,2018-02-11,cyclone,lampung timur,LAMPUNG TIMUR,lampung,0.0,0.0,2.0,3,0
6724,3404,2018-02-11,cyclone,sleman,SLEMAN,di yogyakarta,0.0,0.0,0.0,2,0
6725,3209,2018-02-11,flood,cirebon,CIREBON,west_java,0.0,0.0,0.0,0,0
6726,3401,2018-02-11,landslide,kulon progo,KULON PROGO,di yogyakarta,0.0,0.0,1.0,6,0
6727,3507,2018-02-11,cyclone,malang,MALANG,east_java,0.0,0.0,0.0,1,0
6728,6112,2018-02-11,forest and land fire,kubu raya,KUBU RAYA,west_kalimantan,0.0,0.0,0.0,0,0
6729,5107,2018-02-10,flood,karangasem,KARANGASEM,bali,0.0,0.0,0.0,0,0
6730,3509,2018-02-10,flood,jember,JEMBER,east_java,0.0,0.0,0.0,0,0
6731,3515,2018-02-10,flood,sidoarjo,SIDOARJO,east_java,0.0,0.0,0.0,0,0
6732,3523,2018-02-10,flood,tuban,TUBAN,east_java,0.0,0.0,0.0,0,0
6733,3209,2018-02-10,cyclone,cirebon,CIREBON,west_java,0.0,0.0,0.0,1,0
6734,7505,2018-02-10,flood,gorontalo utara,GORONTALO UTARA,gorontalo,0.0,0.0,0.0,0,0
6735,3301,2018-02-10,cyclone,cilacap,CILACAP,central_java,0.0,0.0,0.0,9,1
6736,3604,2018-02-10,landslide,serang,SERANG,banten,0.0,0.0,0.0,1,0
6737,3304,2018-02-10,landslide,banjarnegara,BANJARNEGARA,central_java,0.0,0.0,0.0,0,0
6738,3278,2018-02-10,landslide,kota tasikmalaya,KOTA TASIKMALAYA,west_java,0.0,0.0,0.0,1,0
6739,6105,2018-02-10,flood,sanggau,SANGGAU,west_kalimantan,0.0,0.0,0.0,0,0
6740,6301,2018-02-10,cyclone,tanah laut,TANAH LAUT,south_kalimantan,0.0,0.0,0.0,3,3
6741,3516,2018-02-09,cyclone,mojokerto,MOJOKERTO,east_java,0.0,0.0,0.0,16,0
6742,7105,2018-02-09,flood,minahasa selatan,MINAHASA SELATAN,north_sulawesi,0.0,0.0,0.0,5,0
6743,3374,2018-02-09,flood,kota semarang,KOTA SEMARANG,central_java,0.0,0.0,0.0,1,0
6744,5302,2018-02-09,cyclone,sumba timur,SUMBA TIMUR,east_nusa_tenggara,0.0,0.0,0.0,2,0
6745,7207,2018-02-09,flood,buol,BUOL,central_sulawesi,0.0,0.0,0.0,2,0
6746,8201,2018-02-09,flood,halmahera barat,HALMAHERA BARAT,north_maluku,0.0,0.0,0.0,7,0
6747,3328,2018-02-09,flood,tegal,TEGAL,central_java,0.0,0.0,0.0,0,0
6748,3374,2018-02-09,landslide,kota semarang,KOTA SEMARANG,central_java,0.0,0.0,0.0,3,0
6749,3672,2018-02-09,flood,kota cilegon,KOTA CILEGON,banten,0.0,0.0,0.0,0,0
6750,3318,2018-02-09,flood,pati,PATI,central_java,0.0,0.0,0.0,9,0
6751,3209,2018-02-09,flood,cirebon,CIREBON,west_java,0.0,0.0,0.0,22,48
6752,8271,2018-02-09,cyclone,kota ternate,KOTA TERNATE,north_maluku,0.0,0.0,0.0,4,0
6753,8201,2018-02-09,cyclone,halmahera barat,HALMAHERA BARAT,north_maluku,0.0,0.0,0.0,3,0
6754,3329,2018-02-09,flood,brebes,BREBES,central_java,2.0,0.0,0.0,0,0
6755,3271,2018-02-09,cyclone,kota bogor,KOTA BOGOR,west_java,0.0,0.0,0.0,1,0
6756,3324,2018-02-09,flood,kendal,KENDAL,central_java,0.0,0.0,0.0,15,0
6757,3304,2018-02-09,landslide,banjarnegara,BANJARNEGARA,central_java,0.0,0.0,0.0,0,1
6758,3301,2018-02-09,flood,cilacap,CILACAP,central_java,0.0,0.0,0.0,0,0
6759,3318,2018-02-08,flood,pati,PATI,central_java,0.0,0.0,0.0,0,2
6760,3304,2018-02-08,landslide,banjarnegara,BANJARNEGARA,central_java,0.0,0.0,0.0,5,0
6761,3514,2018-02-08,cyclone,pasuruan,PASURUAN,east_java,0.0,0.0,0.0,39,3
6762,3326,2018-02-08,landslide,pekalongan,PEKALONGAN,central_java,0.0,0.0,0.0,1,0
6763,3509,2018-02-08,flood,jember,JEMBER,east_java,0.0,0.0,0.0,0,1
6764,3301,2018-02-08,cyclone,cilacap,CILACAP,central_java,0.0,0.0,0.0,2,0
6765,3510,2018-02-08,flood,banyuwangi,BANYUWANGI,east_java,0.0,0.0,0.0,4,3
6766,3505,2018-02-08,cyclone,blitar,BLITAR,east_java,0.0,0.0,0.0,8,2
6767,7605,2018-02-08,cyclone,pasangkayu,PASANGKAYU,west_sulawesi,0.0,0.0,0.0,2,0
6768,3319,2018-02-08,landslide,kudus,KUDUS,central_java,0.0,0.0,0.0,1,0
6769,3301,2018-02-08,landslide,cilacap,CILACAP,central_java,0.0,0.0,0.0,3,0
6770,3326,2018-02-08,landslide,pekalongan,PEKALONGAN,central_java,1.0,0.0,0.0,0,0
6771,7301,2018-02-08,cyclone,kepulauan selayar,KEPULAUAN SELAYAR,south_sulawesi,0.0,0.0,0.0,2,0
6772,3471,2018-02-08,landslide,kota yogyakarta,KOTA YOGYAKARTA,di yogyakarta,0.0,0.0,0.0,2,0
6773,3301,2018-02-08,flood,cilacap,CILACAP,central_java,0.0,0.0,0.0,1,0
6774,1109,2018-02-08,earthquake,pidie,PIDIE,aceh,0.0,0.0,0.0,78,3
6775,3302,2018-02-08,flood,banyumas,BANYUMAS,central_java,0.0,0.0,0.0,0,0
6776,3512,2018-02-08,flood,situbondo,SITUBONDO,east_java,0.0,0.0,0.0,0,0
6777,5305,2018-02-08,landslide,timor tengah utara,TIMOR TENGAH UTARA,east_nusa_tenggara,0.0,0.0,0.0,0,1
6778,3302,2018-02-08,landslide,banyumas,BANYUMAS,central_java,0.0,0.0,0.0,1,0
6779,3320,2018-02-08,flood,jepara,JEPARA,central_java,0.0,0.0,0.0,0,3
6780,3312,2018-02-08,landslide,wonogiri,WONOGIRI,central_java,0.0,0.0,0.0,4,0
6781,3320,2018-02-08,flood,jepara,JEPARA,central_java,0.0,0.0,0.0,0,0
6782,3372,2018-02-07,flood,kota surakarta,KOTA SURAKARTA,central_java,0.0,0.0,0.0,0,0
6783,5108,2018-02-07,flood,buleleng,BULELENG,bali,0.0,0.0,0.0,7,0
6784,7505,2018-02-07,landslide,gorontalo utara,GORONTALO UTARA,gorontalo,0.0,0.0,0.0,2,0
6785,3308,2018-02-07,landslide,magelang,MAGELANG,central_java,0.0,0.0,0.0,3,0
6786,7101,2018-02-07,landslide,bolaang mongondow,BOLAANG MONGONDOW,north_sulawesi,0.0,0.0,0.0,0,0
6787,3202,2018-02-07,landslide,sukabumi,SUKABUMI,west_java,0.0,0.0,0.0,1,0
6788,3327,2018-02-07,flood,pemalang,PEMALANG,central_java,0.0,0.0,0.0,0,1
6789,3509,2018-02-07,landslide,jember,JEMBER,east_java,0.0,0.0,0.0,0,0
6790,7101,2018-02-07,flood,bolaang mongondow,BOLAANG MONGONDOW,north_sulawesi,0.0,0.0,0.0,0,0
6791,3301,2018-02-07,cyclone,cilacap,CILACAP,central_java,0.0,0.0,0.0,1,0
6792,3216,2018-02-07,flood,bekasi,BEKASI,west_java,0.0,0.0,0.0,0,0
6793,7171,2018-02-07,flood,kota manado,KOTA MANADO,north_sulawesi,0.0,0.0,0.0,0,0
6794,3274,2018-02-07,cyclone,kota cirebon,KOTA CIREBON,west_java,0.0,0.0,0.0,1,0
6795,3211,2018-02-06,cyclone,sumedang,SUMEDANG,west_java,0.0,0.0,0.0,1,0
6796,5315,2018-02-06,cyclone,manggarai barat,MANGGARAI BARAT,east_nusa_tenggara,0.0,0.0,0.0,11,0
6797,1108,2018-02-06,forest and land fire,aceh besar,ACEH BESAR,aceh,0.0,0.0,0.0,0,0
6798,3215,2018-02-06,flood,karawang,KARAWANG,west_java,0.0,0.0,0.0,0,0
6799,5306,2018-02-06,landslide,belu,BELU,east_nusa_tenggara,0.0,0.0,0.0,1,0
6800,3209,2018-02-06,flood,cirebon,CIREBON,west_java,0.0,0.0,0.0,0,0
6801,7305,2018-02-06,cyclone,takalar,TAKALAR,south_sulawesi,0.0,0.0,0.0,21,0
6802,3275,2018-02-06,flood,kota bekasi,KOTA BEKASI,west_java,0.0,0.0,0.0,0,0
6803,3318,2018-02-06,flood,pati,PATI,central_java,0.0,0.0,0.0,0,0
6804,3208,2018-02-06,cyclone,kuningan,KUNINGAN,west_java,0.0,0.0,0.0,1,0
6805,3604,2018-02-06,cyclone,serang,SERANG,banten,0.0,0.0,0.0,1,0
6806,3271,2018-02-06,landslide,kota bogor,KOTA BOGOR,west_java,0.0,0.0,0.0,2,0
6807,3216,2018-02-06,flood,bekasi,BEKASI,west_java,0.0,0.0,0.0,0,0
6808,3271,2018-02-06,landslide,kota bogor,KOTA BOGOR,west_java,0.0,0.0,0.0,0,0
6809,5311,2018-02-06,cyclone,ende,ENDE,east_nusa_tenggara,0.0,0.0,0.0,2,1
6810,3506,2018-02-06,cyclone,kediri,KEDIRI,east_java,0.0,0.0,0.0,21,0
6811,1901,2018-02-06,forest and land fire,bangka,BANGKA,kepulauan bangka belitung,0.0,0.0,0.0,0,0
6812,3172,2018-02-06,flood,kota jakarta timur,KOTA JAKARTA TIMUR,dki jakarta,0.0,0.0,0.0,0,0
6813,7326,2018-02-06,landslide,toraja utara,TORAJA UTARA,south_sulawesi,0.0,0.0,0.0,1,0
6814,3509,2018-02-06,landslide,jember,JEMBER,east_java,0.0,0.0,0.0,13,0
6815,3215,2018-02-06,cyclone,karawang,KARAWANG,west_java,0.0,0.0,0.0,14,0
6818,5305,2018-02-05,flood,timor tengah utara,TIMOR TENGAH UTARA,east_nusa_tenggara,0.0,0.0,0.0,0,0
6819,5104,2018-02-05,landslide,gianyar,GIANYAR,bali,1.0,0.0,1.0,0,0
6820,3308,2018-02-05,landslide,magelang,MAGELANG,central_java,0.0,0.0,0.0,1,0
6821,3201,2018-02-05,landslide,bogor,BOGOR,west_java,0.0,0.0,0.0,3,0
6822,3319,2018-02-05,landslide,kudus,KUDUS,central_java,0.0,0.0,0.0,4,0
6823,3201,2018-02-05,flood,bogor,BOGOR,west_java,0.0,0.0,0.0,1,0
6824,3573,2018-02-05,landslide,kota malang,KOTA MALANG,east_java,0.0,0.0,0.0,2,0
6825,3573,2018-02-05,landslide,kota malang,KOTA MALANG,east_java,0.0,0.0,0.0,1,0
6826,3573,2018-02-05,landslide,kota malang,KOTA MALANG,east_java,0.0,0.0,0.0,3,0
6827,3201,2018-02-05,flood,bogor,BOGOR,west_java,0.0,0.0,0.0,0,0
6828,3323,2018-02-05,cyclone,temanggung,TEMANGGUNG,central_java,0.0,0.0,0.0,1,0
6829,3572,2018-02-05,landslide,kota blitar,KOTA BLITAR,east_java,0.0,0.0,0.0,1,1
6830,3509,2018-02-05,cyclone,jember,JEMBER,east_java,0.0,0.0,0.0,1,0
6831,3318,2018-02-05,flood,pati,PATI,central_java,0.0,0.0,0.0,0,1
6832,3275,2018-02-05,flood,kota bekasi,KOTA BEKASI,west_java,0.0,0.0,0.0,0,0
6833,3172,2018-02-05,flood,kota jakarta timur,KOTA JAKARTA TIMUR,dki jakarta,1.0,0.0,0.0,0,0
6834,3171,2018-02-05,flood,kota jakarta selatan,KOTA JAKARTA SELATAN,dki jakarta,0.0,0.0,1.0,0,0
6835,1108,2018-02-05,forest and land fire,aceh besar,ACEH BESAR,aceh,0.0,0.0,0.0,0,0
6836,3212,2018-02-05,flood,indramayu,INDRAMAYU,west_java,0.0,0.0,0.0,0,0
6837,3216,2018-02-05,flood,bekasi,BEKASI,west_java,0.0,0.0,0.0,0,0
6838,3278,2018-02-05,cyclone,kota tasikmalaya,KOTA TASIKMALAYA,west_java,0.0,0.0,0.0,0,0
6839,5305,2018-02-05,cyclone,timor tengah utara,TIMOR TENGAH UTARA,east_nusa_tenggara,0.0,0.0,0.0,1,0
6840,3328,2018-02-05,landslide,tegal,TEGAL,central_java,0.0,0.0,0.0,2,0
6841,3573,2018-02-05,cyclone,kota malang,KOTA MALANG,east_java,0.0,0.0,0.0,1,0
6844,3671,2018-02-05,landslide,kota tangerang,KOTA TANGERANG,banten,1.0,0.0,0.0,0,0
6845,3271,2018-02-05,flood,kota bogor,KOTA BOGOR,west_java,0.0,0.0,0.0,0,0
6846,3374,2018-02-05,landslide,kota semarang,KOTA SEMARANG,central_java,0.0,0.0,0.0,5,0
6847,3201,2018-02-05,landslide,bogor,BOGOR,west_java,6.0,0.0,6.0,3,0
6848,3213,2018-02-05,flood,subang,SUBANG,west_java,0.0,0.0,0.0,0,0
6849,3321,2018-02-04,cyclone,demak,DEMAK,central_java,0.0,0.0,0.0,1,0
6850,3216,2018-02-04,flood,bekasi,BEKASI,west_java,0.0,0.0,0.0,0,0
6851,1114,2018-02-04,flood,aceh tamiang,ACEH TAMIANG,aceh,0.0,0.0,0.0,0,0
6852,3278,2018-02-04,cyclone,kota tasikmalaya,KOTA TASIKMALAYA,west_java,0.0,0.0,0.0,0,0
6853,5104,2018-02-04,cyclone,gianyar,GIANYAR,bali,0.0,0.0,0.0,0,0
6854,3206,2018-02-04,landslide,tasikmalaya,TASIKMALAYA,west_java,0.0,0.0,0.0,1,0
6855,3509,2018-02-04,landslide,jember,JEMBER,east_java,0.0,0.0,0.0,1,0
6856,1107,2018-02-04,forest and land fire,aceh barat,ACEH BARAT,aceh,0.0,0.0,0.0,0,0
6857,3510,2018-02-04,landslide,banyuwangi,BANYUWANGI,east_java,2.0,0.0,1.0,1,0
6858,3205,2018-02-04,flood,garut,GARUT,west_java,0.0,0.0,0.0,0,1
6859,3206,2018-02-04,landslide,tasikmalaya,TASIKMALAYA,west_java,0.0,0.0,0.0,0,1
6860,3301,2018-02-04,cyclone,cilacap,CILACAP,central_java,0.0,0.0,0.0,1,0
6861,1610,2018-02-04,cyclone,ogan ilir,OGAN ILIR,south_sumatera,0.0,0.0,0.0,1,0
6862,3215,2018-02-04,flood,karawang,KARAWANG,west_java,0.0,0.0,0.0,0,0
6863,3529,2018-02-04,cyclone,sumenep,SUMENEP,east_java,0.0,0.0,0.0,19,0
6864,3404,2018-02-03,cyclone,sleman,SLEMAN,di yogyakarta,0.0,0.0,1.0,7,2
6865,5313,2018-02-03,cyclone,manggarai,MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,1,0
6866,5313,2018-02-03,landslide,manggarai,MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,3,0
6867,5103,2018-02-03,landslide,badung,BADUNG,bali,0.0,0.0,0.0,0,1
6868,7305,2018-02-03,cyclone,takalar,TAKALAR,south_sulawesi,0.0,0.0,0.0,7,0
6869,3216,2018-02-03,flood,bekasi,BEKASI,west_java,0.0,0.0,0.0,0,0
6870,3402,2018-02-03,cyclone,bantul,BANTUL,di yogyakarta,0.0,0.0,0.0,4,1
6871,5311,2018-02-03,cyclone,ende,ENDE,east_nusa_tenggara,0.0,0.0,0.0,11,0
6872,3318,2018-02-03,landslide,pati,PATI,central_java,0.0,0.0,1.0,1,0
6873,1612,2018-02-03,cyclone,penukal abab lematang ilir,PENUKAL ABAB LEMATANG ILIR,south_sumatera,0.0,0.0,0.0,1,0
6874,6102,2018-02-03,flood,bengkayang,BENGKAYANG,west_kalimantan,0.0,0.0,0.0,3,1
6875,7302,2018-02-03,cyclone,bulukumba,BULUKUMBA,south_sulawesi,0.0,0.0,0.0,40,0
6876,3320,2018-02-03,cyclone,jepara,JEPARA,central_java,0.0,0.0,0.0,1,0
6877,6306,2018-02-03,cyclone,hulu sungai selatan,HULU SUNGAI SELATAN,south_kalimantan,0.0,0.0,0.0,1,0
6878,3305,2018-02-03,cyclone,kebumen,KEBUMEN,central_java,0.0,0.0,1.0,22,1
6879,5203,2018-02-03,flood,lombok timur,LOMBOK TIMUR,west_nusa_tenggara,0.0,0.0,0.0,0,0
6880,3403,2018-02-03,cyclone,gunungkidul,GUNUNGKIDUL,di yogyakarta,0.0,0.0,0.0,2,1
6881,1107,2018-02-03,forest and land fire,aceh barat,ACEH BARAT,aceh,0.0,0.0,0.0,0,0
6882,3318,2018-02-03,flood,pati,PATI,central_java,0.0,0.0,0.0,0,0
6883,3279,2018-02-02,cyclone,kota banjar,KOTA BANJAR,west_java,0.0,0.0,0.0,0,0
6884,9403,2018-02-02,flood,jayapura,JAYAPURA,papua,0.0,0.0,0.0,0,13
6885,7322,2018-02-02,cyclone,luwu utara,LUWU UTARA,south_sulawesi,0.0,0.0,0.0,1,0
6886,9426,2018-02-02,high-tide/abrasion,waropen,WAROPEN,papua,0.0,0.0,0.0,23,3
6887,7301,2018-02-02,cyclone,kepulauan selayar,KEPULAUAN SELAYAR,south_sulawesi,0.0,0.0,0.0,1,0
6888,1901,2018-02-02,cyclone,bangka,BANGKA,kepulauan bangka belitung,0.0,0.0,0.0,0,0
6889,3404,2018-02-02,cyclone,sleman,SLEMAN,di yogyakarta,0.0,0.0,0.0,5,3
6890,5313,2018-02-02,landslide,manggarai,MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,0,1
6891,3301,2018-02-02,cyclone,cilacap,CILACAP,central_java,1.0,0.0,0.0,198,0
6892,6106,2018-02-02,forest and land fire,ketapang,KETAPANG,west_kalimantan,0.0,0.0,0.0,0,0
6893,3505,2018-02-02,flood,blitar,BLITAR,east_java,0.0,0.0,0.0,0,0
6894,5102,2018-02-02,landslide,tabanan,TABANAN,bali,0.0,0.0,0.0,0,1
6895,7312,2018-02-02,cyclone,soppeng,SOPPENG,south_sulawesi,0.0,0.0,0.0,1,0
6897,3505,2018-02-02,cyclone,blitar,BLITAR,east_java,0.0,0.0,0.0,9,0
6898,7373,2018-02-02,cyclone,kota palopo,KOTA PALOPO,south_sulawesi,0.0,0.0,0.0,106,0
6899,3507,2018-02-02,landslide,malang,MALANG,east_java,0.0,0.0,0.0,5,0
6900,5103,2018-02-02,landslide,badung,BADUNG,bali,0.0,0.0,0.0,0,1
6901,3505,2018-02-02,cyclone,blitar,BLITAR,east_java,0.0,0.0,1.0,0,1
6902,3517,2018-02-02,flood,jombang,JOMBANG,east_java,0.0,0.0,0.0,0,0
6903,5302,2018-02-02,cyclone,sumba timur,SUMBA TIMUR,east_nusa_tenggara,0.0,0.0,0.0,1,0
6904,3513,2018-02-02,flood,probolinggo,PROBOLINGGO,east_java,0.0,0.0,0.0,3,5
6905,5313,2018-02-02,flood,manggarai,MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,1,0
6906,3101,2018-02-02,cyclone,kepulauan seribu,KEPULAUAN SERIBU,dki jakarta,0.0,0.0,0.0,73,0
6908,5207,2018-02-01,flood,sumbawa barat,SUMBAWA BARAT,west_nusa_tenggara,0.0,0.0,0.0,0,0
6909,3308,2018-02-01,landslide,magelang,MAGELANG,central_java,0.0,0.0,0.0,2,0
6910,5315,2018-02-01,cyclone,manggarai barat,MANGGARAI BARAT,east_nusa_tenggara,0.0,0.0,0.0,1,0
6911,3302,2018-02-01,landslide,banyumas,BANYUMAS,central_java,0.0,0.0,0.0,1,0
6912,9403,2018-02-01,flood,jayapura,JAYAPURA,papua,0.0,0.0,0.0,0,0
6913,5106,2018-02-01,landslide,bangli,BANGLI,bali,0.0,0.0,0.0,1,1
6914,5302,2018-02-01,cyclone,sumba timur,SUMBA TIMUR,east_nusa_tenggara,0.0,0.0,0.0,0,1
6915,7308,2018-02-01,cyclone,maros,MAROS,south_sulawesi,0.0,0.0,9.0,26,1
6916,5202,2018-02-01,flood,lombok tengah,LOMBOK TENGAH,west_nusa_tenggara,0.0,0.0,0.0,0,4
6917,3517,2018-02-01,cyclone,jombang,JOMBANG,east_java,0.0,0.0,0.0,2,1
6918,3508,2018-02-01,flood,lumajang,LUMAJANG,east_java,0.0,0.0,0.0,0,0
6919,5313,2018-02-01,cyclone,manggarai,MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,1,1
6920,9403,2018-02-01,flood,jayapura,JAYAPURA,papua,0.0,0.0,0.0,25,4
6921,3312,2018-02-01,cyclone,wonogiri,WONOGIRI,central_java,0.0,0.0,0.0,11,3
6922,3207,2018-02-01,cyclone,ciamis,CIAMIS,west_java,0.0,0.0,0.0,313,7
6924,1107,2018-02-01,forest and land fire,aceh barat,ACEH BARAT,aceh,0.0,0.0,0.0,0,0
6925,3301,2018-02-01,cyclone,cilacap,CILACAP,central_java,0.0,0.0,0.0,21,1
6926,6203,2018-02-01,cyclone,kapuas,KAPUAS,central_kalimantan,0.0,0.0,0.0,1,0
6927,3309,2018-02-01,landslide,boyolali,BOYOLALI,central_java,0.0,0.0,0.0,1,0
6928,5313,2018-02-01,landslide,manggarai,MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,0,1
6929,7305,2018-02-01,cyclone,takalar,TAKALAR,south_sulawesi,0.0,0.0,0.0,14,0
6930,3509,2018-02-01,flood,jember,JEMBER,east_java,0.0,0.0,0.0,0,20
6931,3404,2018-02-01,cyclone,sleman,SLEMAN,di yogyakarta,0.0,0.0,0.0,2,3
6932,1115,2018-02-01,forest and land fire,nagan raya,NAGAN RAYA,aceh,0.0,0.0,0.0,0,0
6933,5303,2018-01-31,cyclone,kupang,KUPANG,east_nusa_tenggara,0.0,0.0,0.0,1,0
6934,3201,2018-01-31,landslide,bogor,BOGOR,west_java,0.0,0.0,0.0,2,0
6935,5311,2018-01-31,high-tide/abrasion,ende,ENDE,east_nusa_tenggara,0.0,0.0,0.0,0,0
6936,1211,2018-01-31,volcanic eruption,karo,KARO,north_sumatera,0.0,0.0,0.0,0,0
6937,9401,2018-01-31,high-tide/abrasion,merauke,MERAUKE,papua,0.0,0.0,0.0,0,0
6938,5305,2018-01-31,landslide,timor tengah utara,TIMOR TENGAH UTARA,east_nusa_tenggara,0.0,0.0,0.0,22,0
6939,5108,2018-01-31,flood,buleleng,BULELENG,bali,0.0,0.0,0.0,0,0
6940,5313,2018-01-31,cyclone,manggarai,MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,46,1
6941,5311,2018-01-31,cyclone,ende,ENDE,east_nusa_tenggara,0.0,0.0,0.0,452,4
6942,7305,2018-01-31,high-tide/abrasion,takalar,TAKALAR,south_sulawesi,0.0,0.0,0.0,15,0
6943,1303,2018-01-31,forest and land fire,solok,SOLOK,west_sumatera,0.0,0.0,0.0,0,0
6944,3602,2018-01-30,landslide,lebak,LEBAK,banten,0.0,0.0,0.0,2,0
6945,5314,2018-01-30,cyclone,rote ndao,ROTE NDAO,east_nusa_tenggara,0.0,0.0,0.0,1,0
6946,3604,2018-01-30,cyclone,serang,SERANG,banten,0.0,0.0,0.0,1,0
6947,1971,2018-01-30,forest and land fire,kota pangkalpinang,KOTA PANGKALPINANG,kepulauan bangka belitung,0.0,0.0,0.0,0,0
6948,3471,2018-01-30,cyclone,kota yogyakarta,KOTA YOGYAKARTA,di yogyakarta,0.0,0.0,0.0,0,1
6949,5303,2018-01-30,cyclone,kupang,KUPANG,east_nusa_tenggara,0.0,0.0,0.0,1,0
6950,3329,2018-01-30,cyclone,brebes,BREBES,central_java,0.0,0.0,0.0,9,0
6951,5313,2018-01-30,cyclone,manggarai,MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,82,2
6952,3529,2018-01-30,high-tide/abrasion,sumenep,SUMENEP,east_java,0.0,0.0,1.0,15,0
6953,3308,2018-01-30,cyclone,magelang,MAGELANG,central_java,0.0,0.0,0.0,1,0
6954,7302,2018-01-30,cyclone,bulukumba,BULUKUMBA,south_sulawesi,0.0,0.0,0.0,14,2
6955,3402,2018-01-30,cyclone,bantul,BANTUL,di yogyakarta,0.0,0.0,0.0,1,0
6956,7301,2018-01-30,high-tide/abrasion,kepulauan selayar,KEPULAUAN SELAYAR,south_sulawesi,0.0,0.0,0.0,6,0
6957,5313,2018-01-30,flood,manggarai,MANGGARAI,east_nusa_tenggara,0.0,0.0,0.0,1,0
6958,7305,2018-01-30,cyclone,takalar,TAKALAR,south_sulawesi,0.0,0.0,0.0,16,0
6959,7322,2018-01-30,cyclone,luwu utara,LUWU UTARA,south_sulawesi,0.0,0.0,0.0,5,2
6960,3309,2018-01-30,cyclone,boyolali,BOYOLALI,central_java,0.0,0.0,0.0,11,0
6961,5371,2018-01-30,cyclone,kota kupang,KOTA KUPANG,east_nusa_tenggara,0.0,0.0,0.0,3,0
6962,6106,2018-01-30,forest and land fire,ketapang,KETAPANG,west_kalimantan,0.0,0.0,0.0,0,0
6963,5306,2018-01-30,cyclone,belu,BELU,east_nusa_tenggara,0.0,0.0,0.0,1,0
6964,3404,2018-01-30,cyclone,sleman,SLEMAN,di yogyakarta,0.0,0.0,1.0,2,0
6965,3304,2018-01-29,landslide,banjarnegara,BANJARNEGARA,central_java,0.0,0.0,0.0,1,0
6966,3312,2018-01-29,flood,wonogiri,WONOGIRI,central_java,0.0,0.0,0.0,0,0
6967,3323,2018-01-29,cyclone,temanggung,TEMANGGUNG,central_java,0.0,0.0,0.0,2,0
6968,7301,2018-01-29,high-tide/abrasion,kepulauan selayar,KEPULAUAN SELAYAR,south_sulawesi,0.0,0.0,0.0,1,0
6969,3529,2018-01-29,cyclone,sumenep,SUMENEP,east_java,0.0,0.0,0.0,1,0
6970,5306,2018-01-29,cyclone,belu,BELU,east_nusa_tenggara,0.0,0.0,0.0,27,1
6971,5321,2018-01-29,flood,malaka,MALAKA,east_nusa_tenggara,0.0,0.0,0.0,6,2
6972,5311,2018-01-29,high-tide/abrasion,ende,ENDE,east_nusa_tenggara,0.0,0.0,0.0,5,0
6973,5206,2018-01-29,cyclone,bima,BIMA,west_nusa_tenggara,0.0,0.0,0.0,2,0
