No.,ID Kabupaten,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak
15407,3218,2014-04-22,BANJIR,,PANGANDARAN,JAWA BARAT,Kronologis : • Hujan deras yang cukup lama Upaya : • Kesbangpolinmas PB Dinkes dan Dinsos langsung melakukan pendataan dilapangan • Masyarakat secara gotong-royong melakukan perbaikan rumah terdampak,,0.0,0.0,0.0,50,3
15408,1708,2014-04-21,BANJIR,,KEPAHIANG,BENGKULU,-,,0.0,0.0,0.0,1,0
15409,3314,2014-04-21,PUTING BELIUNG,,SRAGEN,JAWA TENGAH,Kronologis : • Hujan lebat disertai angin kencang Upaya : • BPBD setempat sudah melakukan pendataan,,0.0,0.0,0.0,1,1
15410,3507,2014-04-21,TANAH LONGSOR,,MALANG,JAWA TIMUR,"Kronologis : • Hujan yang mengguyur kawasan hutan perhutani Bambang Selatan, Dsn. Pandanrejo, Ds. Bambang, Kec. Wajak, Kab. Malang tersebut mengakibatkan pergerakan tanah di tebing sekitar Sungai Curahwedi, ketinggian Tebing kurang lebih 150 M, ketebalan longsoran kurang lebih 14 M, dan lebar 100 M.     Upaya : • BPBD Kab. Malang, Muspika beserta Pemdes Bambang dan Masyarakat sedang mengdakan pencarian dengan alat secara manual dikarenakan akses jalan ke lokasi  longsoran tidak bisa dilalui roda 4 dan roda 2",,1.0,1.0,0.0,0,0
15411,3528,2014-04-21,BANJIR,,PAMEKASAN,JAWA TIMUR,Kronologis : • Hujan yang mengguyur Kab. Pamekasan selama tiga jam mengakibatkan banjir Upaya : • BPBD sudah menyiapkan Posko pengungsian nama masyarakat lebih memilih mengungsi kerumah saudaranya masing-masing atau tetangga yang tidak terkena banjir • Pemberian bantuan makanan + air mineral berupa nasi bungkus kepada kerumah terdampak • BPBD setempat memberikan bantuan sembako,,0.0,0.0,0.0,0,0
15412,3216,2014-04-20,PUTING BELIUNG,,BEKASI,JAWA BARAT,Kronologis : • Hujan disertai angin kencang Upaya : • BPBD Kab. Bekasi telah mengerahkan tim untuk melakukan pendataan.,,0.0,0.0,0.0,9,0
15413,3507,2014-04-20,TANAH LONGSOR,,MALANG,JAWA TIMUR,-,,1.0,1.0,0.0,0,0
15414,3504,2014-04-19,PUTING BELIUNG,,TULUNGAGUNG,JAWA TIMUR,"Kronologis : • Akibat hujan ringan disertai dengan angin. Upaya : • BPBD KAb. Tulungagung Meninjau lokasi kejadian bersama Muspika, Dinas Terkait, Kades serta perangkat desa. • Melaksanakan kerja Bhakti bersama Masyarakat • Memberi bantuan semabako dan bahan material",,0.0,0.0,0.0,15,0
15415,3204,2014-04-19,PUTING BELIUNG,,BANDUNG,JAWA BARAT,Kronologis : • Hujan disertai angin Upaya : • BPBD Kab. Bandung menurunkan Tim dilengkapi dengan 2 Unit Gergaji mesin dibantu oleh personil PMI dan masyarakat untuk menyingkirkan pohon yang tumbang • BPBD setempat telah menyiapkan material berupa genteng asbes yang akan diberikan kepada masyarakat yang terdampak,,0.0,0.0,0.0,32,1
15416,3279,2014-04-17,PUTING BELIUNG,,KOTA BANJAR,JAWA BARAT,"Kronologis : • Hujan deras disertai angin Upaya : • BPBD memberikan terpal penutup genteng, selimut, makanan siap saji. • Korban sementara dipindahkan ke tempat yang lebih aman",,0.0,0.0,0.0,1,0
15417,3211,2014-04-17,PUTING BELIUNG,,SUMEDANG,JAWA BARAT,-,,0.0,0.0,5.0,47,0
15418,3218,2014-04-17,TANAH LONGSOR,,PANGANDARAN,JAWA BARAT,Kronologis : • Akibat hujan deras Upaya : • Satlak Kab. Pangandaran bersama masyarakat setempat bergotong royong membersihkan material longsor,,0.0,0.0,0.0,1,0
15419,3301,2014-04-17,BANJIR,,CILACAP,JAWA TENGAH,Kronologis : • Akibat hujan deras Upaya : • UPT BPBD Majenang sudang berkoordinasi dengan instansi terkait untuk mengatasi dari dampak banjir di Ds. Sidamulya Kec. Wanareja,,0.0,0.0,0.0,0,0
15420,3301,2014-04-16,BANJIR,,CILACAP,JAWA TENGAH,Kronologis : • Akibat hujan deras Upaya : • BPBD setempat sudah ke lokasi untuk melakukan pendataan dan mengevakuasi para pengungsi Kondisi Mutakhir : • TMA 20 - 40 Cm,,0.0,0.0,0.0,0,0
15421,1305,2014-04-15,PUTING BELIUNG,,TANAH DATAR,SUMATERA BARAT,Kronologis : • Akibat hujan deras disertai angin kencang Upaya : • BPBD setempat sudah ke lokasi kejadian untuk melakukan pendataan dan evakuasi terhadap pohon yang tumbang,,0.0,0.0,0.0,11,2
15422,3303,2014-04-15,BANJIR,,PURBALINGGA,JAWA TENGAH,Staf. K & L BPBD Kab. Purbalingga Bpk. Turiman Via.Telp (0281 - 896455),,0.0,0.0,0.0,0,0
15423,3303,2014-04-15,TANAH LONGSOR,,PURBALINGGA,JAWA TENGAH,Kronologis : • Hujan disertai dengan kondisi tanah yang labil Upaya : • BPBD setempat turun kelapangan untuk evakuasi • BPBD setempat memberikan bantuan logistik untuk kerja bakti berupa bahan bangunan dan bahan bangunan,,0.0,0.0,0.0,7,0
15424,3206,2014-04-15,PUTING BELIUNG,,TASIKMALAYA,JAWA BARAT,Kronologis : • Akibat hujan deras dan angin kencang Upaya : • BPBD setempat bersaa masyarakat setempat sudah membersihkan material akibat Puting Beliung,,0.0,0.0,0.0,1,0
15425,3211,2014-04-15,TANAH LONGSOR,,SUMEDANG,JAWA BARAT,Kronologis : Hujan deras dan tanah yang labil Upaya : • Muspika telah melakukan evakuasi korban yang rumahnya terkena longsoran ke tempat yang lebih aman,,0.0,0.0,0.0,23,0
15426,3205,2014-04-15,BANJIR,,GARUT,JAWA BARAT,Kronologis : • Hujan deras mengakibatkan sungai Cibarengkok meluap Upaya : • BPBD setempat melakukan pendataan,,0.0,0.0,0.0,7,1
15427,3213,2014-04-15,PUTING BELIUNG,,SUBANG,JAWA BARAT,"Kronologi : • Hujan disertai angin kencang Upaya : • Logistik Tanggap Darurat memberikan bantuan berupa bahan makanan, Tenda, Kid Ware, Family Kids • Pihak Desa dan Kecamatan melakukan tinjauan dan kaji cepat untuk diajukan ke pihak Bupati",,0.0,0.0,5.0,47,0
15428,7311,2014-04-14,PUTING BELIUNG,,BONE,SULAWESI SELATAN,"Kronologis : • Akibat hujan es disertai angin kencang Upaya : • BPBD setempat sudah ke lokasi kejadian bersama SKPD terkait untuk melakukan pendataan, pembersihan puing-puing, evakuasi pohon tumbang, memberikan bantuan logistik (makanan, air mineral, selimut dan sarung) Kebutuhan Mendesak : • Alat - alat bangunan seperti seng, triplek,atap dll",,0.0,0.0,0.0,40,0
15429,3209,2014-04-14,PUTING BELIUNG,,CIREBON,JAWA BARAT,-,,0.0,0.0,0.0,0,2
15430,3204,2014-04-14,BANJIR,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,0,0
15431,3328,2014-04-14,PUTING BELIUNG,,TEGAL,JAWA TENGAH,"Kronologis : • Hujan disertai angin kencang Upaya : • BPBD masih di lokasi untuk melakukan pendataan, evakuasi dan mendirikan dapur umum",,0.0,0.0,0.0,200,0
15432,9471,2014-04-14,TANAH LONGSOR,,KOTA JAYAPURA,PAPUA,Kronologis : • Hujan deras  Upaya : • BPBD setempat sudah berkoordinasi dengan SKPD terkait untuk memperbaiki rumah yang rusak,,0.0,0.0,0.0,2,1
15433,3207,2014-04-14,PUTING BELIUNG,,CIAMIS,JAWA BARAT,-,,0.0,0.0,0.0,1,0
15434,3204,2014-04-14,TANAH LONGSOR,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,10,0
15435,3205,2014-04-14,BANJIR,,GARUT,JAWA BARAT,"Kronologis : • Hujan deras dan korban berada di sungai Upaya :  • BPBD setempat, Koramil, Polsek dan SAR sudah mengevakuasi korban",,1.0,0.0,0.0,0,0
15436,1104,2014-04-14,BANJIR,,ACEH TENGGARA,ACEH,Kronologis : • Akibat Hujan Deras Upaya : • BPBD setempat saat ini masih dilokasi untuk melakukan evakuasi dan pendataan,,0.0,0.0,0.0,25,1
15437,1904,2014-04-13,PUTING BELIUNG,,BANGKA TENGAH,KEPULAUAN BANGKA BELITUNG,"Kronologis : • Akibat terjangan ombak dari sebelah kiri belakang kapal dan kapal terbalik ke sebelah kanan sehingga menyebabkan kapal tenggelam  Upaya :  • Koordinasi dengan Basarnas, TNI AL , Dit Polair dan Polsek Sungai Selan untuk melakukan evakuasi korban dan kapal",,5.0,0.0,0.0,0,0
15438,1803,2014-04-13,PUTING BELIUNG,,LAMPUNG SELATAN,LAMPUNG,Kronologis : • Hujan deras disertai angin Upaya : • BPBD setempat bersama warga bergotong royong membersihkan puing-puing rumah yang rusak akibat Puting Beliung,,0.0,0.0,2.0,16,0
15439,3512,2014-04-13,PUTING BELIUNG,,SITUBONDO,JAWA TIMUR,Kronologis : • Akibat hujan deras disertai angin kencang Upaya : • BPBD setempat sudah ke lokasi kejadian dan melakukan pendataan,,0.0,0.0,0.0,1,0
15440,3204,2014-04-13,PUTING BELIUNG,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,1,0
15441,3602,2014-04-13,PUTING BELIUNG,,LEBAK,BANTEN,Kronologis : • Hujan disertai angin kencang Upaya :  • Pemda Lebak melalui BPBD memberikan bantuan Sembako serta berkoordinasi dengan instansi terkait lainnya,,0.0,0.0,0.0,2,0
15442,3501,2014-04-13,TANAH LONGSOR,,PACITAN,JAWA TIMUR,"Kronologis : • Seorang warga sedang pergi ke ladang, dalam perjalanannya tertimpa longsoran batu dari tebing Upaya : • BPBD Kab. Pacitan beserta Sekda didampingin Kepala Dinas Binamarga dan Pengairan, Kepala Dinhub, Kepala Dinaskertrans, Dinsos, Ketua Bappeda, Kasatpol PP, Camat, Danramil, Kapolsek Kebonagung menyerahkan bantuan uang tunai dan sembako kepada keluarga korban • TRC BPBD Kab. Pacitan, TNI, POLRI dibantu masyarakat sedang mengupayakan membuka isolasi jalan sambil menunggu alat berat dari Dinas Binamarga dan Pengairan",,1.0,0.0,0.0,0,0
15443,6403,2014-04-13,PUTING BELIUNG,,KUTAI KARTANEGARA,KALIMANTAN TIMUR,-,,0.0,0.0,0.0,1,0
15444,1505,2014-04-13,PUTING BELIUNG,,MUARO JAMBI,JAMBI,Kronologis : • Hujan disertai angin kencang Upaya :  • BPBD bersama SKPD terkait sudah ke lokasi untuk melakukan pendataan dan pembersihan pohon - pohon yang tumbang,,0.0,0.0,0.0,106,0
15445,3211,2014-04-13,TANAH LONGSOR,,SUMEDANG,JAWA BARAT,"Kronologis : • Hujan deras  Upaya :  • BPBD, Tim SAR, Polres dan Damkar saat ini masih melakukan pencarian korban yang hilang",,2.0,0.0,1.0,0,0
15446,3323,2014-04-12,BANJIR,,TEMANGGUNG,JAWA TENGAH,Kronologis : • Akibat luapan air dari lereng Gunung Sumbing sehingga menyebabkan  tanggul Sungai Sibiting jebol sepanjang 15 meter Upaya :  • BPBD bersama Dinas PU setempat sudah ke lokasi kejadian dan mendatangkan alat berat untuk melakukan perbaikan,,0.0,0.0,0.0,3,1
15447,1674,2014-04-12,PUTING BELIUNG,,KOTA LUBUK LINGGAU,SUMATERA SELATAN,-,,0.0,0.0,0.0,3,0
15448,9471,2014-04-12,TANAH LONGSOR,,KOTA JAYAPURA,PAPUA,Kronologis : • Hujan dengan intensitas tinggi Upaya : • BPBD setempat menurunkan Tim untuk membersihkan material longsoran yang menutup Jl. Alteranif Abepura dan Wayna • Masyarakat bergotong-royong membersihkan puing dan material dari bangunan-bangunan yang terdampak,,0.0,0.0,0.0,2,1
15449,3311,2014-04-12,PUTING BELIUNG,,SUKOHARJO,JAWA TENGAH,"Kronologis : • Hujan disertai angin kencang Upaya :  • BPBD setempat saat ini masih di lokasi untuk melakukan pendataan, evakuasi dan membersihkan puing-puing pohon yang tumbang",,0.0,0.0,0.0,50,0
15450,3206,2014-04-12,PUTING BELIUNG,,TASIKMALAYA,JAWA BARAT,Kronologis : • Hujan disertai angin kencang Upaya :  • BPBD setempat sudah ke lokasi dan saat ini masih melakukan pendataan,,0.0,0.0,0.0,107,0
15451,3322,2014-04-12,BANJIR,,SEMARANG,JAWA TENGAH,Kronologis : • Hujan deras Upaya : • Memberikan bantuan logistik untuk kegiatan bakti sosial • Bantuan logistik kemasyarakat yang terdampak dikarenakan secara ekonomi belum bisa aktif kembali,,0.0,0.0,0.0,0,2
15452,3311,2014-04-12,PUTING BELIUNG,,SUKOHARJO,JAWA TENGAH,"Kronologis : • Hujan disertai angin kencang Upaya :  • BPBD setempat saat ini masih di lokasi untuk melakukan pendataan, evakuasi dan membersihkan puing-puing pohon yang tumbang",,0.0,0.0,0.0,70,0
15453,3305,2014-04-12,PUTING BELIUNG,,KEBUMEN,JAWA TENGAH,Kronologis : • Hujan disertai angin kencang Upaya : • BPBD setempat melakukan pendataan dan pembersihan puing-puing dan pohong yang tumbang serta bergotong-royong dengan masyarakat memperbaiki rumah yang rusak • BPBD setempat memberikan bantuan logistik berupa bahan makanan dan bantuan material bangunan berupa seng dan kayu usuk,,0.0,0.0,0.0,6,0
15454,3213,2014-04-12,PUTING BELIUNG,,SUBANG,JAWA BARAT,Kronologis : • Hujan disertai angin kencang Upaya :  • BPBD setempat sudah ke lokasi dan saat ini masih melakukan pendataan,,0.0,0.0,0.0,34,0
15455,3278,2014-04-12,PUTING BELIUNG,,KOTA TASIKMALAYA,JAWA BARAT,Kronologis : • Hujan disertai angin kencang Upaya :  • BPBD setempat sudah ke lokasi dan saat ini masih melakukan pendataan,,0.0,0.0,0.0,1,0
15456,1212,2014-04-12,PUTING BELIUNG,,DELI SERDANG,SUMATERA UTARA,"Kronologis : • Hujan disertai angin kencang Upaya :  • Dinsos, Tagana dan masyarakat setempat bergotong-royong melakukan pembersihan puing-puing akibat Puting Beliung • Dinsos sudah memberikan bantuan logistik berupa makanan siap saji",,0.0,0.0,0.0,31,0
15457,7202,2014-04-12,PUTING BELIUNG,,BANGGAI,SULAWESI TENGAH,"Kronologis : • Hujan deras disertai angin kencang Upaya :  • BPBD setempat sudah ke lokasi untuk melakukan evakuasi dan pendataan  • BPBD setempat sudah memberikan bantuan logistik berupa seng, triplek dan makanan seadanya",,0.0,0.0,0.0,49,0
15458,3312,2014-04-12,PUTING BELIUNG,,WONOGIRI,JAWA TENGAH,Kronologis : • Hujan disertai angin kencang Upaya :  • BPBD setempat saat ini masih di lokasi untuk melakukan pendataan dan evakuasi,,0.0,0.0,0.0,175,0
15459,3206,2014-04-11,TANAH LONGSOR,,TASIKMALAYA,JAWA BARAT,"Kronologis : • Akibat hujan deras Upaya : • BPBD setempat sudah ke lokasi untuk melakukan pendataan dan berkordinasi dengan pihak-pihak  terkait seperti Kecamatan , Kepolisian dan Bina Marga",,0.0,0.0,0.0,1,0
15460,3208,2014-04-11,TANAH LONGSOR,,KUNINGAN,JAWA BARAT,-,,0.0,0.0,0.0,1,0
15461,1505,2014-04-11,PUTING BELIUNG,,MUARO JAMBI,JAMBI,"Kronologis : • Hujan disertai angin kencang Upaya : • BPBD setempat langsung turun kelapangan untuk melakukan pendataan dan membantu korban terdampak • Besok (12/04/14) TRC BPBD Kabupaten bersama SKPD terkait, beserta TNI Polri akan melakukan kegiatan gotong-royong untuk menyingkirkan pohon-pohon yang tumbang",,0.0,0.0,0.0,66,1
15462,3208,2014-04-11,TANAH LONGSOR,,KUNINGAN,JAWA BARAT,Kronologis : • Akibat hujan deras dan kondisi tanah yang labil Upaya : • BPBD setempat sudah melakukan pendataan dan memberikan himbauan kepada warga agar tetap waspada,,0.0,0.0,0.0,2,0
15463,1607,2014-04-11,PUTING BELIUNG,,BANYUASIN,SUMATERA SELATAN,-,,0.0,0.0,0.0,1,0
15464,3205,2014-04-10,PUTING BELIUNG,,GARUT,JAWA BARAT,Kronologis : • Hujan disertai angin kencang  Upaya : • BPBD Kab. garut sudah meninjau lokasi kejadian dan melakukan pendataan,,0.0,0.0,0.0,20,0
15465,1507,2014-04-10,PUTING BELIUNG,,TANJUNG JABUNG BARAT,JAMBI,-,,0.0,0.0,0.0,4,2
15466,3208,2014-04-10,TANAH LONGSOR,,KUNINGAN,JAWA BARAT,-,,0.0,0.0,0.0,2,0
15467,3326,2014-04-10,TANAH LONGSOR,,PEKALONGAN,JAWA TENGAH,Kronologi : • Hujan dan kondisi tanah yang labil Upaya : • BPBD setempat melakukan pembersihan bersama dengan masyarakat sekitar • BPBD setempat memberikan bantuan logistik,,0.0,0.0,0.0,1,0
15468,3528,2014-04-10,PUTING BELIUNG,,PAMEKASAN,JAWA TIMUR,Kronologis : • Hujan disertai angin kencang Upaya : • BPBD bersama dengan Muspida dan memberikan bantuan berupa sembako • BPBD setempat melakukan kaji dan perhitungan untuk diajukan kepada Bupati,,0.0,0.0,0.0,22,0
15469,3273,2014-04-10,TANAH LONGSOR,,KOTA BANDUNG,JAWA BARAT,Kronologis : • Akibat Hujan dan stuktur tanah yang labil  Upaya : • BPBD Sudah kelokasi kejadian dan sedang melakukan pendataan,,0.0,0.0,0.0,8,0
15470,3273,2014-04-10,PUTING BELIUNG,,KOTA BANDUNG,JAWA BARAT,Kronologis : • Hujan disertai angin kencang Upaya : • BPBD setempat melakukan pendataan dampak korban jiwa,,0.0,0.0,0.0,8,0
15471,1901,2014-04-10,PUTING BELIUNG,,BANGKA,KEPULAUAN BANGKA BELITUNG,Kronologis : • Hujan disertai angin kencang Upaya : • BPBD setempat melakukan kordinasi dengan Pak Camat Mendo Barat dan Kepala Desa untuk melakukan pergantian seng/atap rumah yang rusak • BPBD Prov. Bangka Belitung akan memberikan bantuan logistik untuk warga yang terdampak,,0.0,0.0,0.0,10,2
15472,3207,2014-04-10,PUTING BELIUNG,,CIAMIS,JAWA BARAT,-,,0.0,0.0,0.0,2,0
15473,1807,2014-04-09,PUTING BELIUNG,,WAY KANAN,LAMPUNG,Kronologis : • Akibat hujan disertai angin kencang  Upaya : • BPBD Kab. Way Kanan sudah turun kelokasi kejadian bersama warga membersihkan puing - puing akibat Puting Beliung serta melakukanverifikasi dan pendataan.,,0.0,0.0,0.0,160,0
15474,6403,2014-04-08,BANJIR,,KUTAI KARTANEGARA,KALIMANTAN TIMUR,-,,0.0,0.0,0.0,0,0
15475,7606,2014-04-08,BANJIR,,MAMUJU TENGAH,SULAWESI BARAT,Kronologis : • Hujan dengan intensitas tinggi Upaya : • BPBD Provinsi melakukan koordinasi dengan BPBD Kabupaten untuk melakukan Assesment dan kerjasama,,0.0,0.0,0.0,0,1
15476,6403,2014-04-08,PUTING BELIUNG,,KUTAI KARTANEGARA,KALIMANTAN TIMUR,-,,0.0,0.0,0.0,1,0
15477,3327,2014-04-08,PUTING BELIUNG,,PEMALANG,JAWA TENGAH,Kronologis : • Hujan disertai angin kencang  Upaya : • BPBD Kab. Pemalang bersama dengan SKPD terkait sudah turun ke lapangan untuk bergotong royong membersihkan puing - puing rumah warga yang terdampak • BPBD Kab. Pemalang memberikan bantuan logistik permakanan,,0.0,0.0,0.0,48,1
15478,6205,2014-04-07,BANJIR,,BARITO UTARA,KALIMANTAN TENGAH,Kronologis : • Akibat hujan deras  Upaya : • BPBD bersama SKPD terkait menghimbau masyarakat setempat untuk tetap b ersiaga apa bila ada banjir susulan,,0.0,0.0,0.0,0,0
15479,1708,2014-04-07,BANJIR,,KEPAHIANG,BENGKULU,-,,0.0,0.0,0.0,92,1
15480,3206,2014-04-07,TANAH LONGSOR,,TASIKMALAYA,JAWA BARAT,Kronologis : • Akibat hujan deras serta struktur tanah labil dan perumahan yang berada di sekitar perbukitan terkena Longsoran sehingga menimpa Ibu dan Anak.  Upaya : • BPBD bersama SKPD terkait saat ini sudah meninjau lokasi dan mengevakuasi korban.,,2.0,0.0,0.0,1,0
15481,7315,2014-04-07,BANJIR,,PINRANG,SULAWESI SELATAN,Kronologis : • Akibat Hujan deras  Upaya : • BPBD bersama SKPD terkait sudah turun ke lapangan untuk melakukan pendataan,,0.0,0.0,0.0,0,0
15482,1605,2014-04-07,BANJIR,,MUSI RAWAS,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
15483,3204,2014-04-07,PUTING BELIUNG,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,2,0
15484,1605,2014-04-07,PUTING BELIUNG,,MUSI RAWAS,SUMATERA SELATAN,-,,1.0,0.0,0.0,354,0
15485,3172,2014-04-06,BANJIR,,KOTA JAKARTA TIMUR,DKI JAKARTA,Kronologis : • Kenaikan debit air sungai Upaya : • BPBD melakukan pendataan,,0.0,0.0,0.0,0,0
15486,3524,2014-04-06,BANJIR,,LAMONGAN,JAWA TIMUR,"Kronologis : • Hujan deras  Upaya : • BPBD setempat masih di lokasi untuk melakukan pendataan, evakuasi dan menyalurkan bantuan logistik",,0.0,0.0,0.0,0,0
15487,3201,2014-04-06,TANAH LONGSOR,,BOGOR,JAWA BARAT,-,,1.0,0.0,14.0,0,0
15488,3203,2014-04-06,TANAH LONGSOR,,CIANJUR,JAWA BARAT,Kronologis : • Akibat Hujan deras dan kondisi tanah yang labil. Upaya : • BPBD Kab. Cianjur telah berkoordinasi dan masih melakukan pendataan. • Warga yang terancam  telah diungsikan ke rumah kerabat masing-masing.,,0.0,0.0,0.0,3,0
15489,1404,2014-04-06,PUTING BELIUNG,,PELALAWAN,RIAU,Kronologis : • akibat hujan deras disertai angin kencang  Upaya : • BPBD bersama SKPD terkait sudah meninjau lokasi dan melakukan pendataan.,,0.0,0.0,0.0,15,0
15490,3206,2014-04-06,TANAH LONGSOR,,TASIKMALAYA,JAWA BARAT,-,,1.0,0.0,0.0,1,0
15491,3204,2014-04-05,PUTING BELIUNG,,BANDUNG,JAWA BARAT,"Kronologis : • Hujan deras disertai angin kencang Upaya : • BPBD Kab. Bndung sudah melakukan koordinasi dengan Dinsos untuk mengirimkan logistik berupa 1 paket alat dapur, 2 buah selimut dan 1 paket family kit",,0.0,0.0,0.0,4,0
15492,3202,2014-04-05,PUTING BELIUNG,,SUKABUMI,JAWA BARAT,-,,0.0,0.0,0.0,13,0
15493,1673,2014-04-05,BANJIR,,KOTA PAGAR ALAM,SUMATERA SELATAN,-,,0.0,0.0,0.0,1,0
15494,3201,2014-04-05,TANAH LONGSOR,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,1,0
15495,3202,2014-04-05,TANAH LONGSOR,,SUKABUMI,JAWA BARAT,-,,0.0,0.0,0.0,0,0
15496,7373,2014-04-05,TANAH LONGSOR,,KOTA PALOPO,SULAWESI SELATAN,Kronologis : • Hujan deras Upaya : • BPBD setempat sudah kelokasi untuk melakukan pendataan dan evakuasi,,0.0,0.0,0.0,1,0
15497,1611,2014-04-05,BANJIR,,EMPAT LAWANG,SUMATERA SELATAN,"Kronologis : • Akibat hujan deras dan meluapnya air sungai musi Upaya : • BPBD bersama TRC, Bupati dan TNI / POLRI langsung melakukan evakuasi korban terdampak dan menurunkan 6 perahu karet. Kondisi Mutakhir :  • Air sudah mulai surut Kebutuhan Mendesak :  • Makanan siap saji • Air bersih",,0.0,0.0,0.0,0,1
15498,3203,2014-04-05,BANJIR,,CIANJUR,JAWA BARAT,Kronologis : • Hujan deras  Upaya : • BPBD setempat sudah ke lokasi untuk melakukan pendataan,,0.0,0.0,0.0,1,0
15499,3215,2014-04-04,PUTING BELIUNG,,KARAWANG,JAWA BARAT,Kronologis : • Hujan deras disertai angin kencang   Upaya : • Membersihkan pohon-pohon tumbang yang menimpah rumah • Membantu warga memperbaiki rumah terdampak secara bergotong-royong,,0.0,0.0,0.0,30,1
15500,1673,2014-04-04,TANAH LONGSOR,,KOTA PAGAR ALAM,SUMATERA SELATAN,-,,0.0,0.0,0.0,1,0
15501,3207,2014-04-04,PUTING BELIUNG,,CIAMIS,JAWA BARAT,-,,0.0,0.0,0.0,16,0
15502,3214,2014-04-04,PUTING BELIUNG,,PURWAKARTA,JAWA BARAT,Kronologis : • Hujan disertai angin kencang Upaya : • TAGANA Kab. Purwakarta telah melakukan pendataan jumlah yang terkena dampak dan telah mendirikan tenda darurat bagi korban,,0.0,0.0,0.0,6,0
15503,3214,2014-04-04,PUTING BELIUNG,,PURWAKARTA,JAWA BARAT,-,,0.0,0.0,0.0,6,0
15504,3203,2014-04-04,TANAH LONGSOR,,CIANJUR,JAWA BARAT,Kronologis : • Hujan disertai dengan kondisi tanah yang labil Upaya : • Segera menutup retakan dan memadatkannya untuk menghindari peresapan air • Mengarahkan aliran air permukaan menjauh dari retakan pada permukaan tanah • Selalu meningkatkan kewaspadaan terutama pada saat dan setelah turun hujan • Tidak membangun pemukiman diatas lereng dengan kemiringan terjal • Mengatur aliran air permukaan/drainase agar air tidak meresap kebawah permukaan yang dapat mempercepat terjadi gerakan tanah,,0.0,0.0,0.0,7,0
15505,3206,2014-04-04,TANAH LONGSOR,,TASIKMALAYA,JAWA BARAT,-,,3.0,0.0,35.0,0,0
15506,3321,2014-04-04,PUTING BELIUNG,,DEMAK,JAWA TENGAH,Kronologis : • Hujan deras disertai angin kencang  Upaya : • Evakuasi korban yang meninggal dunia • Melakukan pendataan jumlah dampak serta melakukan pembersihan Puing dan memperbaiki genteng yang dibantu oleh warga • Pemotongan pohon-pohon yang tumbang yang menghalangi jalan dan melakukan Droping Logistik,,1.0,0.0,0.0,1116,0
15507,6110,2014-04-04,BANJIR,,MELAWI,KALIMANTAN BARAT,Kronologis : • Akibat Hujan deras selama beberapa hari. Upaya : • BPBD bersama SKPD terkait sudah turun ke lapangan untuk melakukan evakuasi dan pendataan • BPBD hari ini memeberikan bantuan logistik kepada korban terdampak.,,0.0,0.0,0.0,0,0
15508,3522,2014-04-04,PUTING BELIUNG,,BOJONEGORO,JAWA TIMUR,"Kronologis : • Hujan deras disertai angin kencang Upaya : • Penanganan daruruat dan evakuasi korban • Pembenahan rumah-rumah korban terdampak untuk yang roboh akan diberikan stimulan/bantuan maksimal 5 juta, untuk yang rusak berat maksimal 3 juta",,0.0,0.0,0.0,3,0
15509,3301,2014-04-04,PUTING BELIUNG,,CILACAP,JAWA TENGAH,"Kronologis : • Hujan deras disertai angin kencang Upaya : • Verifikasi, ceking dan dokumentasi lokasi terjadinya bencana tersebut • Mendata kerugian yang diakibatkan • BPBD setempat berkoordinasi dengan Muspika dan bersama warga kerja bakti membantu rumah yang terkena bencana angin kencang",,0.0,0.0,0.0,5,0
15510,3201,2014-04-03,TANAH LONGSOR,,BOGOR,JAWA BARAT,-,,7.0,0.0,0.0,0,0
15511,3503,2014-04-03,BANJIR,,TRENGGALEK,JAWA TIMUR,Kronologis : • Akibat hujan deras  Upaya : • BPBD setempat sudah ke lokasi untuk melakukan pendataan Kebutuhan Mendesak :  • Bronjong 1000 unit • Sembako,,0.0,0.0,0.0,1,0
15512,6110,2014-04-03,BANJIR,,MELAWI,KALIMANTAN BARAT,Kronologis : • Akibat hujan deras Upaya : • BPBD ke lokasi untuk melakukan pendataan dan memberikan bantuan logistik  Kondisi Mutakhir : • TMA 5 meter,,0.0,0.0,0.0,0,0
15513,1204,2014-04-03,BANJIR,,TAPANULI TENGAH,SUMATERA UTARA,"Kronologis : • Hujan dengan intensitas tinggi sehingga air sungai meluap Upaya : • Meskipun air sudah surut team BPBD bersama personil TNI masih siaga dilapangan untuk mengantisipasi banjir susulan dan mengalihkan aliran sungai di back up oleh 1 Unit alat berat • Bergotong royong bersama penduduk membersihkan rumah, mendirikan Posko pengungsian dan evakuasi dengan perahu karet",,0.0,0.0,0.0,12,1
